Unnamed: 0,year,age,sex,marstd,edattaind,occ
258098,1981,32,2.0,210.0,110.0,999.0
93430,1981,21,1.0,100.0,311.0,903.0
213152,1981,49,1.0,220.0,212.0,630.0
27855,1981,71,2.0,210.0,400.0,127.0
16403,1981,37,2.0,330.0,110.0,921.0
114706,1981,19,2.0,100.0,110.0,424.0
29729,1981,31,1.0,100.0,120.0,826.0
93112,1981,28,2.0,220.0,110.0,952.0
226410,1981,51,2.0,210.0,110.0,410.0
259303,1981,81,1.0,400.0,110.0,998.0
31059,1981,25,1.0,100.0,311.0,69.0
166671,1981,20,1.0,100.0,212.0,831.0
213112,1981,39,1.0,210.0,110.0,679.0
100325,1981,35,1.0,210.0,221.0,903.0
140838,1981,82,2.0,400.0,110.0,411.0
56357,1981,26,1.0,210.0,221.0,127.0
12714,1981,45,2.0,400.0,120.0,921.0
41019,1981,37,1.0,210.0,212.0,650.0
1588,1981,41,1.0,210.0,212.0,998.0
81419,1981,17,1.0,100.0,221.0,410.0
75515,1981,43,1.0,330.0,212.0,813.0
18236,1981,63,1.0,210.0,212.0,501.0
14710,1981,27,1.0,220.0,120.0,990.0
49349,1981,52,1.0,210.0,120.0,106.0
120155,1981,54,1.0,330.0,212.0,200.0
143415,1981,38,1.0,220.0,400.0,998.0
239012,1981,20,1.0,210.0,212.0,999.0
170761,1981,53,2.0,400.0,110.0,950.0
216948,1981,27,1.0,220.0,120.0,930.0
239219,1981,32,1.0,220.0,212.0,424.0
198732,1981,18,1.0,100.0,120.0,999.0
5395,1981,28,1.0,220.0,110.0,999.0
48296,1981,12,2.0,100.0,110.0,999.0
267815,1981,35,1.0,210.0,120.0,734.0
52798,1981,29,1.0,210.0,212.0,654.0
12456,1981,20,1.0,100.0,312.0,640.0
70130,1981,61,2.0,100.0,120.0,952.0
133424,1981,37,1.0,210.0,221.0,998.0
68714,1981,13,2.0,330.0,120.0,921.0
21602,1981,32,1.0,210.0,221.0,932.0
39592,1981,46,1.0,330.0,311.0,998.0
209998,1981,34,1.0,100.0,110.0,677.0
53627,1981,29,1.0,100.0,221.0,734.0
86999,1981,24,2.0,100.0,110.0,998.0
174954,1981,41,2.0,220.0,311.0,999.0
140906,1981,16,1.0,100.0,110.0,421.0
50518,1981,22,2.0,100.0,212.0,920.0
1737,1981,20,1.0,100.0,311.0,311.0
163925,1981,24,1.0,210.0,212.0,45.0
142045,1981,61,1.0,210.0,120.0,630.0
207908,1981,46,1.0,330.0,110.0,420.0
250968,1981,54,1.0,220.0,120.0,952.0
136924,1981,23,1.0,330.0,311.0,505.0
136757,1981,40,2.0,330.0,120.0,952.0
213733,1981,51,1.0,210.0,212.0,756.0
29285,1981,40,2.0,350.0,312.0,220.0
244249,1981,74,1.0,210.0,120.0,310.0
39030,1981,46,2.0,330.0,212.0,37.0
166650,1981,14,1.0,100.0,120.0,953.0
24833,1981,39,1.0,100.0,212.0,310.0
98533,1981,45,1.0,220.0,311.0,998.0
15159,1981,47,1.0,210.0,212.0,213.0
225399,1981,51,1.0,400.0,110.0,411.0
70271,1981,18,1.0,100.0,120.0,316.0
18235,1981,14,2.0,100.0,120.0,990.0
148343,1981,18,2.0,220.0,120.0,999.0
87748,1981,43,1.0,220.0,120.0,418.0
244899,1981,49,1.0,210.0,110.0,418.0
77163,1981,38,2.0,220.0,120.0,310.0
44424,1981,32,1.0,210.0,312.0,212.0
97613,1981,27,1.0,220.0,120.0,999.0
60435,1981,27,2.0,350.0,212.0,212.0
174905,1981,57,1.0,400.0,120.0,832.0
45236,1981,26,2.0,220.0,120.0,999.0
197549,1981,24,2.0,100.0,400.0,200.0
18555,1981,38,2.0,330.0,312.0,921.0
64786,1981,57,1.0,100.0,110.0,410.0
41008,1981,63,1.0,100.0,110.0,999.0
268528,1981,39,2.0,220.0,120.0,943.0
17084,1981,30,1.0,210.0,312.0,740.0
20261,1981,22,1.0,220.0,212.0,794.0
9938,1981,28,1.0,210.0,312.0,975.0
51313,1981,23,1.0,220.0,212.0,753.0
27858,1981,53,2.0,210.0,311.0,999.0
106068,1981,25,2.0,330.0,120.0,420.0
233073,1981,35,1.0,100.0,221.0,420.0
49682,1981,48,1.0,100.0,110.0,835.0
23961,1981,40,2.0,220.0,120.0,620.0
32231,1981,37,1.0,100.0,110.0,999.0
112199,1981,61,1.0,220.0,110.0,412.0
196600,1981,0,1.0,100.0,0.0,999.0
219054,1981,44,1.0,210.0,120.0,339.0
242120,1981,8,2.0,100.0,110.0,999.0
213870,1981,90,2.0,400.0,110.0,410.0
200906,1981,11,2.0,100.0,120.0,999.0
212599,1981,49,1.0,210.0,120.0,312.0
11328,1981,39,2.0,330.0,221.0,613.0
149881,1981,51,1.0,220.0,110.0,623.0
214679,1981,38,1.0,220.0,120.0,635.0
27874,1981,21,2.0,210.0,110.0,921.0
220926,1981,67,1.0,220.0,110.0,310.0
182772,1981,30,2.0,350.0,212.0,921.0
72538,1981,35,2.0,220.0,221.0,999.0
1942,1981,68,2.0,220.0,110.0,999.0
98996,1981,19,1.0,220.0,221.0,999.0
140466,1981,21,2.0,210.0,221.0,921.0
28131,1981,46,1.0,210.0,311.0,302.0
121957,1981,26,1.0,330.0,212.0,423.0
50184,1981,53,1.0,210.0,212.0,671.0
129978,1981,57,1.0,210.0,120.0,411.0
272847,1981,60,1.0,220.0,120.0,312.0
60383,1981,29,2.0,100.0,312.0,44.0
100199,1981,63,1.0,210.0,212.0,310.0
107550,1981,46,2.0,220.0,212.0,990.0
91913,1981,49,1.0,220.0,110.0,200.0
20743,1981,65,2.0,100.0,120.0,952.0
36810,1981,32,1.0,210.0,212.0,321.0
15069,1981,18,1.0,100.0,212.0,753.0
29119,1981,46,1.0,210.0,400.0,998.0
12553,1981,29,2.0,350.0,400.0,53.0
274271,1981,18,2.0,220.0,212.0,999.0
277825,1981,32,1.0,220.0,120.0,695.0
223051,1981,14,1.0,100.0,212.0,999.0
102770,1981,56,1.0,210.0,120.0,723.0
217216,1981,34,1.0,210.0,120.0,500.0
14451,1981,29,2.0,350.0,120.0,921.0
29634,1981,19,1.0,100.0,221.0,45.0
199606,1981,55,2.0,210.0,120.0,410.0
257971,1981,81,2.0,330.0,110.0,998.0
44438,1981,43,1.0,210.0,212.0,200.0
270232,1981,33,2.0,210.0,221.0,999.0
257179,1981,22,1.0,210.0,400.0,214.0
53594,1981,42,1.0,210.0,120.0,302.0
210211,1981,56,1.0,210.0,120.0,411.0
20948,1981,23,1.0,100.0,110.0,630.0
238063,1981,35,2.0,100.0,212.0,39.0
214872,1981,23,1.0,100.0,212.0,610.0
214157,1981,28,1.0,350.0,221.0,501.0
277123,1981,75,1.0,400.0,120.0,999.0
216496,1981,21,2.0,100.0,221.0,761.0
164529,1981,28,1.0,220.0,312.0,999.0
164948,1981,43,1.0,220.0,120.0,422.0
137036,1981,54,1.0,210.0,400.0,2.0
757,1981,57,1.0,100.0,110.0,999.0
26349,1981,41,2.0,210.0,312.0,45.0
35345,1981,19,1.0,220.0,312.0,500.0
9047,1981,32,1.0,210.0,221.0,73.0
267148,1981,38,2.0,210.0,120.0,310.0
11171,1981,33,1.0,210.0,221.0,998.0
253359,1981,21,1.0,220.0,212.0,500.0
238853,1981,48,1.0,210.0,110.0,752.0
258689,1981,23,2.0,100.0,312.0,210.0
31412,1981,35,2.0,330.0,110.0,921.0
223878,1981,41,1.0,210.0,120.0,960.0
15521,1981,19,2.0,210.0,312.0,45.0
203368,1981,21,1.0,330.0,120.0,999.0
206500,1981,25,1.0,100.0,312.0,671.0
278406,1981,19,1.0,100.0,120.0,424.0
199341,1981,64,1.0,100.0,110.0,424.0
176225,1981,44,1.0,220.0,120.0,950.0
25820,1981,62,2.0,400.0,311.0,45.0
6395,1981,44,1.0,210.0,212.0,501.0
29130,1981,25,2.0,210.0,400.0,53.0
146657,1981,70,1.0,100.0,120.0,420.0
20476,1981,64,1.0,220.0,110.0,952.0
262290,1981,26,1.0,220.0,311.0,321.0
221200,1981,29,1.0,210.0,120.0,630.0
125852,1981,29,2.0,100.0,312.0,127.0
116919,1981,20,2.0,100.0,312.0,42.0
179500,1981,61,1.0,210.0,212.0,500.0
102184,1981,15,1.0,100.0,110.0,813.0
78809,1981,25,1.0,100.0,221.0,200.0
102020,1981,32,2.0,330.0,212.0,65.0
126561,1981,39,1.0,100.0,312.0,220.0
36017,1981,37,1.0,210.0,120.0,709.0
259896,1981,16,2.0,350.0,120.0,921.0
218530,1981,53,1.0,220.0,120.0,500.0
197920,1981,44,2.0,210.0,212.0,220.0
19249,1981,31,2.0,210.0,110.0,999.0
14234,1981,24,2.0,210.0,400.0,302.0
25238,1981,31,1.0,330.0,312.0,53.0
30864,1981,30,1.0,220.0,212.0,825.0
254318,1981,35,1.0,330.0,120.0,999.0
137544,1981,25,1.0,220.0,110.0,420.0
210395,1981,91,1.0,210.0,110.0,999.0
152700,1981,27,2.0,400.0,311.0,999.0
52940,1981,26,1.0,210.0,311.0,901.0
52252,1981,29,2.0,100.0,120.0,920.0
149052,1981,26,1.0,100.0,120.0,66.0
135697,1981,61,2.0,210.0,212.0,999.0
23398,1981,55,2.0,210.0,221.0,220.0
139129,1981,33,1.0,220.0,110.0,952.0
98107,1981,25,2.0,220.0,120.0,990.0
75632,1981,60,1.0,210.0,311.0,999.0
216543,1981,25,1.0,100.0,212.0,903.0
162814,1981,50,1.0,210.0,212.0,106.0
43212,1981,38,2.0,330.0,212.0,933.0
241611,1981,60,2.0,220.0,110.0,420.0
76433,1981,46,2.0,210.0,311.0,998.0
1424,1981,45,1.0,400.0,120.0,314.0
175646,1981,29,2.0,330.0,221.0,310.0
39046,1981,39,1.0,210.0,311.0,59.0
252648,1981,21,1.0,220.0,221.0,314.0
96768,1981,7,2.0,100.0,110.0,999.0
51520,1981,34,1.0,220.0,221.0,834.0
217548,1981,44,2.0,350.0,110.0,999.0
200482,1981,66,1.0,220.0,212.0,410.0
37532,1981,50,1.0,210.0,221.0,500.0
47246,1981,43,1.0,220.0,120.0,756.0
69212,1981,42,1.0,220.0,110.0,950.0
161184,1981,50,2.0,400.0,312.0,45.0
142109,1981,22,1.0,100.0,221.0,633.0
102879,1981,86,2.0,330.0,110.0,999.0
100606,1981,55,1.0,220.0,110.0,423.0
183913,1981,20,1.0,210.0,212.0,410.0
97386,1981,68,1.0,100.0,110.0,410.0
194735,1981,37,2.0,400.0,212.0,302.0
36404,1981,30,1.0,100.0,311.0,91.0
5622,1981,23,1.0,210.0,221.0,667.0
47879,1981,68,1.0,220.0,110.0,990.0
68639,1981,47,1.0,220.0,120.0,902.0
143742,1981,32,2.0,220.0,212.0,609.0
259050,1981,28,1.0,100.0,212.0,69.0
1617,1981,57,1.0,210.0,311.0,910.0
11549,1981,56,2.0,100.0,212.0,999.0
16507,1981,30,1.0,220.0,110.0,832.0
14925,1981,36,2.0,220.0,120.0,314.0
121036,1981,43,1.0,210.0,212.0,104.0
13983,1981,31,1.0,100.0,312.0,709.0
217826,1981,55,1.0,100.0,120.0,302.0
166114,1981,74,1.0,400.0,212.0,410.0
72211,1981,19,1.0,100.0,212.0,791.0
145274,1981,45,2.0,400.0,212.0,999.0
255693,1981,22,2.0,210.0,311.0,753.0
276097,1981,33,2.0,350.0,110.0,921.0
86080,1981,99,2.0,220.0,110.0,999.0
7552,1981,21,1.0,210.0,311.0,609.0
238006,1981,71,2.0,210.0,120.0,410.0
18241,1981,37,2.0,220.0,120.0,990.0
51994,1981,22,1.0,220.0,212.0,74.0
2424,1981,32,2.0,100.0,120.0,995.0
240941,1981,22,1.0,100.0,311.0,410.0
64331,1981,36,1.0,220.0,212.0,125.0
273026,1981,31,1.0,220.0,221.0,901.0
25456,1981,24,1.0,210.0,312.0,220.0
214955,1981,10,1.0,100.0,110.0,975.0
38218,1981,64,2.0,350.0,212.0,999.0
30618,1981,43,1.0,210.0,221.0,756.0
20975,1981,23,2.0,220.0,221.0,794.0
170792,1981,16,1.0,100.0,221.0,411.0
6205,1981,27,1.0,220.0,110.0,990.0
130520,1981,54,2.0,400.0,120.0,950.0
262604,1981,80,1.0,210.0,110.0,999.0
175368,1981,60,1.0,210.0,311.0,124.0
173968,1981,30,1.0,210.0,221.0,314.0
226195,1981,46,1.0,210.0,110.0,423.0
54591,1981,22,1.0,210.0,312.0,13.0
111689,1981,57,2.0,100.0,120.0,999.0
54546,1981,32,1.0,210.0,312.0,320.0
4275,1981,61,1.0,220.0,212.0,251.0
159572,1981,21,1.0,100.0,110.0,753.0
22312,1981,47,2.0,100.0,110.0,943.0
169247,1981,42,1.0,210.0,212.0,410.0
269228,1981,41,1.0,220.0,212.0,104.0
82505,1981,69,1.0,400.0,110.0,410.0
33063,1981,38,1.0,210.0,120.0,709.0
9505,1981,30,1.0,210.0,312.0,998.0
