Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
1638847,1989,999,7.17,46,2,350,221,8
657827,1989,999,40.08,85,1,400,110,98
37115,1989,100,22.92,50,2,350,120,25
371866,1989,100,12.87,29,1,330,120,14
1072695,1989,999,38.3,70,2,200,120,27
1113736,1989,999,39.08,54,2,350,221,99
1881953,1989,999,2.45,45,2,330,400,6
2117562,1989,999,32.94,9,2,100,110,99
203417,1989,100,36.47,27,2,200,212,25
1627175,1989,999,7.21,30,1,200,311,33
1989490,1989,999,9.55,8,2,100,120,99
1096355,1989,999,6.35,51,1,100,110,31
2300658,1989,999,4.75,20,2,999,212,31
2034714,1989,999,9.64,32,1,999,120,28
141252,1989,100,21.79,16,1,100,120,25
151707,1989,100,5.27,19,2,100,212,31
2444706,1989,100,11.9,81,1,400,110,18
125441,1989,100,21.79,45,1,200,221,25
2066175,1989,999,4.52,18,1,200,212,23
1109179,1989,999,6.35,36,1,350,221,18
1226413,1989,999,40.36,20,1,200,311,24
958368,1989,100,16.53,52,1,200,212,32
2306638,1989,999,4.75,31,2,400,212,8
602918,1989,100,5.48,39,2,200,400,29
215875,1989,100,36.47,38,2,350,212,6
21879,1989,211,78.98,34,2,200,221,28
11537,1989,100,78.98,31,2,100,212,15
1491638,1989,211,12.07,29,1,100,311,15
766714,1989,999,5.31,23,2,330,110,17
229606,1989,211,36.73,62,1,200,120,3
477428,1989,100,52.75,30,2,200,212,25
327113,1989,999,13.1,18,2,100,212,6
578328,1989,999,16.33,29,2,200,212,8
417043,1989,999,38.78,18,2,100,110,25
2582956,1989,999,16.29,38,1,100,221,33
21907,1989,100,78.98,31,2,100,311,4
1472298,1989,999,8.32,37,2,100,999,99
1507931,1989,999,12.07,9,1,100,120,99
2171369,1989,999,4.44,68,2,400,999,99
1778220,1989,100,38.44,16,2,100,221,25
225902,1989,211,36.73,67,1,200,400,31
152992,1989,100,5.34,20,1,100,212,28
77492,1989,100,12.15,62,2,350,110,32
2284234,1989,999,33.94,33,2,200,120,99
140344,1989,100,21.87,26,2,200,120,31
2059480,1989,999,22.17,23,2,100,120,20
807871,1989,999,5.65,56,1,100,221,31
577105,1989,999,16.33,35,2,999,212,25
550329,1989,999,16.33,16,2,100,212,99
1413717,1989,999,14.33,24,2,200,221,27
589669,1989,999,16.75,21,1,200,212,25
1149965,1989,999,9.31,42,2,400,212,8
53352,1989,100,22.92,31,2,200,120,99
954299,1989,211,16.28,33,2,200,311,15
1318033,1989,999,21.77,52,1,999,311,25
1143610,1989,999,39.08,39,2,200,110,23
1489666,1989,211,12.07,30,1,100,212,24
604978,1989,999,5.48,18,2,100,311,99
2421887,1989,100,40.7,70,1,100,212,99
2294200,1989,999,34.04,30,1,100,212,26
1660691,1989,999,20.17,36,2,200,120,28
2197434,1989,100,18.22,47,1,200,311,3
1524530,1989,999,81.08,13,2,100,212,99
2554918,1989,100,16.29,10,1,100,120,99
2194104,1989,100,17.35,23,2,200,212,99
2382998,1989,999,6.36,49,2,200,120,26
2276008,1989,999,8.15,8,1,100,120,99
16624,1989,100,79.71,30,1,200,221,23
1173947,1989,999,33.39,41,2,200,212,31
2097726,1989,999,9.0,36,2,350,110,33
2036862,1989,999,4.52,42,1,400,221,10
1482221,1989,999,25.35,24,1,100,120,25
2488194,1989,999,22.38,53,1,400,221,11
175168,1989,999,5.27,35,2,350,212,20
520,1989,100,78.98,43,2,330,120,31
60854,1989,100,22.92,30,2,350,212,99
239418,1989,211,36.73,35,1,200,400,3
2022513,1989,999,9.64,3,1,100,0,99
1013607,1989,100,15.09,81,1,200,221,99
1751333,1989,100,12.0,72,1,200,212,28
2123103,1989,999,32.94,53,2,400,999,25
735267,1989,999,5.31,23,2,200,999,10
1000221,1989,999,27.88,56,2,200,120,99
2472215,1989,999,11.91,28,2,400,311,8
801611,1989,999,5.35,52,1,100,212,10
228476,1989,211,36.03,45,2,100,221,15
32930,1989,100,79.71,46,1,100,221,22
757545,1989,999,31.65,20,1,100,212,3
830220,1989,999,5.65,38,1,200,400,10
238738,1989,100,36.73,49,1,999,311,31
2607526,1989,999,29.12,12,2,100,120,99
1539959,1989,999,81.08,26,2,200,212,25
648319,1989,999,40.08,39,1,200,221,1
269326,1989,999,48.68,53,1,200,212,6
1027497,1989,100,14.91,21,2,200,221,32
1236532,1989,999,40.36,30,1,100,120,99
2425972,1989,100,40.7,52,1,200,120,25
2189181,1989,999,35.75,3,1,100,0,99
242417,1989,211,36.03,40,2,200,999,7
1095044,1989,999,6.25,25,2,200,221,99
1555115,1989,999,6.22,21,1,200,221,32
1866684,1989,999,2.57,16,1,100,120,20
2378874,1989,999,15.26,26,2,350,212,24
2263927,1989,999,8.15,43,1,200,400,5
2010946,1989,999,9.64,22,1,200,212,8
231210,1989,211,36.03,40,2,100,400,4
1554724,1989,999,6.22,19,1,200,221,23
559740,1989,999,16.33,24,2,400,212,23
949075,1989,217,16.53,14,1,100,212,99
788140,1989,999,5.35,4,1,100,0,99
2017174,1989,999,2.71,39,1,400,212,28
1111169,1989,999,39.52,25,1,200,221,14
1453997,1989,999,8.32,35,2,350,120,28
1293115,1989,999,6.12,37,2,200,212,25
2258333,1989,999,8.07,54,2,330,110,31
1080697,1989,999,39.52,6,1,100,110,99
2171291,1989,999,4.44,66,2,400,110,18
20501,1989,100,78.98,12,2,100,212,99
821520,1989,999,5.65,25,1,400,221,18
9937,1989,290,78.98,67,2,100,221,99
2313974,1989,999,14.24,61,2,400,110,25
888054,1989,100,20.78,54,2,200,120,28
1646140,1989,999,20.62,11,1,100,110,99
1934116,1989,999,4.09,54,1,200,311,98
2300571,1989,999,4.61,28,1,999,311,3
419103,1989,999,38.78,40,2,330,221,25
937001,1989,100,29.7,35,1,200,120,25
559338,1989,999,16.75,20,1,100,120,18
149505,1989,100,5.27,25,2,200,212,6
1100277,1989,999,6.25,29,2,200,110,30
2171185,1989,999,4.44,23,2,200,120,25
1973843,1989,999,2.71,18,1,100,212,25
2478941,1989,999,27.0,24,1,100,311,99
552844,1989,999,16.33,35,2,200,110,26
408627,1989,999,39.51,72,1,200,221,25
2033329,1989,999,9.64,16,1,100,221,99
916712,1989,100,28.52,27,2,200,212,25
1522712,1989,999,81.71,23,1,200,212,25
1716782,1989,999,5.82,26,2,400,120,20
372722,1989,100,12.6,19,2,100,221,99
1796705,1989,999,38.93,8,1,100,110,99
2571573,1989,100,38.07,47,1,200,120,25
496501,1989,100,53.76,34,1,200,110,20
2378749,1989,999,15.66,47,1,200,120,6
1131365,1989,999,6.35,61,1,999,400,99
2446018,1989,100,11.91,59,2,200,400,31
1385110,1989,999,14.27,2,1,100,0,99
2257005,1989,999,8.15,67,1,400,221,31
1329338,1989,999,21.74,48,2,200,120,12
1923870,1989,999,14.16,67,1,200,212,32
586930,1989,999,16.33,8,2,100,110,99
247150,1989,100,36.03,43,2,350,212,16
5080,1989,100,78.98,50,2,100,221,18
1846106,1989,999,20.62,0,2,100,0,99
601225,1989,217,5.56,41,1,400,212,32
116765,1989,100,21.79,11,1,100,120,99
508648,1989,100,53.76,39,1,200,212,25
56356,1989,100,23.8,62,1,200,212,33
431701,1989,999,39.51,35,1,200,120,25
2226321,1989,999,77.03,3,1,100,0,99
1667739,1989,999,20.17,26,2,200,311,25
1965751,1989,999,4.07,23,2,200,999,26
11881,1989,211,79.71,24,1,100,120,16
1252129,1989,999,40.34,9,2,100,120,99
1900313,1989,999,2.57,9,1,100,120,99
422506,1989,999,38.78,5,2,100,110,99
1643433,1989,999,20.62,30,1,200,212,25
1862150,1989,999,2.45,13,2,100,212,99
334607,1989,999,13.49,60,1,400,212,25
170650,1989,999,5.27,22,2,200,212,23
2451893,1989,100,11.91,45,2,200,400,23
2582444,1989,100,16.42,13,2,100,212,99
2455728,1989,100,26.99,27,2,100,212,25
1210521,1989,999,33.39,2,2,100,0,99
1962546,1989,999,4.07,38,2,200,311,3
2339892,1989,999,14.69,1,1,100,0,99
789178,1989,999,5.31,19,2,100,212,25
14091,1989,100,78.98,20,2,200,221,22
2440106,1989,100,11.91,53,2,200,110,31
2289552,1989,999,8.07,2,2,100,0,99
701017,1989,100,31.49,23,2,100,212,25
1152341,1989,999,9.38,14,1,100,212,99
880699,1989,100,20.78,24,2,100,212,99
2152191,1989,999,35.75,1,1,100,0,99
26517,1989,100,79.71,0,1,100,0,99
1573983,1989,999,17.49,31,2,200,110,25
317309,1989,999,13.49,26,1,200,221,5
2195951,1989,100,17.35,43,2,200,110,32
1333192,1989,999,21.77,56,1,200,120,99
2291640,1989,999,34.04,20,1,100,221,18
1632641,1989,999,7.21,40,1,200,400,7
1450615,1989,999,25.34,42,2,200,110,25
198203,1989,100,36.47,19,2,200,311,25
2265151,1989,999,8.07,14,2,999,120,15
32829,1989,100,78.98,48,2,100,311,3
508873,1989,100,52.75,19,2,100,212,25
1915510,1989,999,1.98,34,1,100,221,8
1557078,1989,999,5.97,57,2,400,120,23
2266549,1989,999,8.15,28,1,200,311,31
103175,1989,100,21.87,37,2,200,120,25
850640,1989,999,12.59,20,1,100,212,25
2573245,1989,100,38.07,24,1,400,212,24
158305,1989,211,5.27,43,2,200,221,14
2511360,1989,999,22.38,13,1,100,212,99
1090103,1989,999,6.35,79,1,200,120,14
904608,1989,100,29.7,43,1,200,120,25
2148965,1989,999,4.65,53,1,200,221,19
964129,1989,211,16.53,8,1,100,120,99
1676212,1989,999,20.17,40,2,200,110,25
712987,1989,100,30.57,12,1,100,120,99
2399493,1989,100,13.72,30,1,200,120,3
181603,1989,100,35.96,19,1,100,212,25
23363,1989,100,78.98,29,2,100,110,14
1916507,1989,999,1.98,54,1,330,212,2
394053,1989,100,12.6,15,2,100,221,32
2383703,1989,999,15.66,32,1,999,212,1
79890,1989,100,11.09,19,1,200,120,24
575124,1989,999,16.33,8,2,100,110,99
2205929,1989,999,18.22,54,1,200,221,10
742029,1989,999,5.35,23,1,100,400,9
1436372,1989,999,8.33,20,1,100,212,99
143369,1989,100,21.87,40,2,200,120,25
1872445,1989,999,2.57,31,1,200,120,13
1036873,1989,999,15.09,26,1,100,221,24
1598346,1989,999,5.97,21,2,100,212,6
2119703,1989,999,32.94,55,2,200,110,25
2110984,1989,999,32.67,19,1,200,110,99
822597,1989,999,5.59,32,2,100,120,10
583009,1989,999,16.75,8,1,100,120,99
2560855,1989,100,38.07,19,1,100,212,25
758843,1989,999,5.31,0,2,100,0,99
2124425,1989,999,32.94,47,2,200,110,25
529151,1989,100,6.46,17,2,100,221,99
1047628,1989,999,38.3,51,2,400,120,98
1972083,1989,999,14.16,16,1,100,120,25
1233338,1989,999,9.42,51,2,200,120,99
1423289,1989,999,8.32,25,2,200,221,9
180371,1989,999,35.96,13,1,100,120,99
78558,1989,100,12.15,78,2,400,110,99
2014133,1989,999,9.55,99,2,400,110,25
2198360,1989,217,18.22,49,1,350,311,3
1645689,1989,999,20.62,58,1,400,110,98
2299724,1989,999,4.75,44,2,200,221,9
151689,1989,100,5.34,30,1,330,311,14
1356723,1989,100,11.47,28,2,100,212,11
5047,1989,100,79.71,33,1,100,400,32
1748947,1989,211,12.0,46,1,100,311,17
287256,1989,999,48.71,18,2,100,221,99
1146012,1989,999,9.31,36,2,350,120,17
962056,1989,100,16.53,40,1,200,110,32
288645,1989,999,36.03,10,2,100,120,99
2122258,1989,999,32.67,1,1,100,0,99
1387209,1989,999,14.27,12,1,100,212,99
2311419,1989,999,14.69,10,1,100,110,99
2258830,1989,999,8.15,16,1,999,120,14
87556,1989,100,12.15,51,2,200,110,99
1435318,1989,999,8.33,24,1,330,221,6
258585,1989,999,48.68,60,1,100,110,25
153072,1989,100,5.27,62,2,200,120,20
1454645,1989,999,8.33,15,1,100,212,27
853143,1989,999,12.59,46,1,330,120,18
232303,1989,211,36.03,44,2,400,400,7
2162582,1989,999,35.75,13,1,100,120,99
1671162,1989,999,20.62,13,1,100,120,99
14436,1989,290,79.71,51,1,330,311,7
194955,1989,100,36.47,75,2,400,120,99
187617,1989,100,36.47,32,2,100,212,25
224805,1989,211,36.03,25,2,200,400,33
2198256,1989,100,17.35,54,2,100,221,6
159518,1989,211,5.34,26,1,200,311,11
1370372,1989,999,11.08,39,1,200,221,12
1866304,1989,999,2.45,9,2,100,120,99
137168,1989,100,21.79,11,1,100,120,99
954344,1989,100,16.28,38,2,200,212,22
240604,1989,100,36.73,20,1,200,212,15
1322379,1989,999,21.77,54,1,330,120,31
1757090,1989,100,12.0,36,1,200,221,6
1145624,1989,999,9.38,72,1,100,212,99
2235961,1989,999,77.03,33,1,200,120,33
2040588,1989,999,4.38,66,2,100,110,20
1651849,1989,999,20.17,27,2,200,212,25
146951,1989,100,21.79,28,1,330,120,27
1977262,1989,999,2.77,55,2,200,110,17
1432929,1989,999,8.33,43,1,100,311,99
1312630,1989,999,21.77,12,1,100,212,99
967519,1989,100,16.53,44,1,200,221,29
881364,1989,100,20.78,5,2,100,110,99
306729,1989,999,13.49,43,1,200,221,1
405802,1989,999,38.78,22,2,330,110,31
2194965,1989,100,18.22,26,1,330,120,32
244465,1989,211,36.03,26,2,200,311,21
1001529,1989,999,28.46,64,1,200,221,98
2258610,1989,999,8.07,32,2,400,212,21
384143,1989,100,12.6,15,2,100,212,99
493604,1989,100,53.76,57,1,200,212,25
553102,1989,999,16.33,0,2,100,0,99
1856471,1989,999,20.62,19,2,200,999,23
1803730,1989,100,6.43,36,2,350,212,99
1620630,1989,999,20.17,27,2,100,311,24
1761902,1989,999,11.64,52,2,100,212,8
607894,1989,999,5.56,25,1,999,212,12
31801,1989,100,79.71,46,1,100,212,32
543145,1989,999,16.33,29,2,100,221,6
2151839,1989,999,35.48,8,2,100,120,99
1781594,1989,100,38.93,2,1,100,0,99
536687,1989,100,6.46,58,2,200,110,99
1893767,1989,999,2.45,20,2,200,311,24
2322128,1989,999,14.69,16,1,100,110,25
1184954,1989,999,33.75,11,1,100,120,99
1919114,1989,999,4.07,19,2,200,311,7
593893,1989,999,5.48,29,2,100,400,3
625496,1989,999,40.99,46,2,200,120,25
741471,1989,999,5.35,65,1,200,120,99
2008114,1989,999,2.77,22,2,100,400,8
1944545,1989,999,14.12,25,2,100,120,98
1881249,1989,999,2.45,40,2,200,120,33
1564972,1989,999,5.97,1,2,100,0,99
354374,1989,999,13.49,35,1,330,212,99
971682,1989,999,27.88,23,2,200,212,25
279367,1989,999,48.71,38,2,200,212,5
1662367,1989,999,20.62,30,1,200,212,25
1228156,1989,999,40.36,23,1,100,212,5
950276,1989,290,16.28,30,2,200,311,22
595845,1989,999,5.48,46,2,350,400,21
877575,1989,100,5.65,79,1,400,120,99
819550,1989,999,5.65,21,1,100,221,25
1819333,1989,999,20.43,82,1,400,120,99
381264,1989,100,12.87,56,1,200,311,18
1354231,1989,100,11.08,32,1,100,212,12
2143604,1989,999,4.44,35,2,100,212,21
2336546,1989,999,4.75,5,2,100,110,99
2554738,1989,100,16.29,12,1,100,120,99
233931,1989,100,36.03,78,2,200,120,99
369334,1989,999,13.1,56,2,200,311,8
1978010,1989,999,2.77,34,2,200,120,7
1558890,1989,999,6.22,25,1,200,311,7
2199738,1989,100,17.35,37,2,400,221,23
1035309,1989,100,14.91,23,2,330,311,6
2393301,1989,999,15.26,59,2,200,110,25
1902309,1989,999,2.45,39,2,100,120,31
2196953,1989,100,17.35,52,2,350,221,20
2016435,1989,999,9.55,35,2,350,110,99
739894,1989,999,5.35,44,1,330,212,21
24911,1989,100,78.98,31,2,200,120,15
460950,1989,100,52.75,31,2,200,120,25
181416,1989,100,36.47,13,2,100,212,25
1185229,1989,999,33.75,14,1,100,120,25
1495713,1989,100,11.83,31,2,200,212,4
631397,1989,999,40.08,6,1,100,120,99
1762409,1989,100,12.0,32,1,100,110,99
1565294,1989,999,6.22,30,1,330,221,14
1868859,1989,999,2.45,10,2,100,120,99
688442,1989,100,31.49,78,2,999,999,99
1576729,1989,999,17.49,6,2,100,110,99
366087,1989,999,13.49,12,1,100,120,99
2180395,1989,999,35.48,13,2,100,120,99
2532523,1989,999,34.75,29,2,200,212,31
1239396,1989,999,40.36,57,1,200,311,21
835096,1989,999,5.65,10,1,100,120,99
2434840,1989,100,13.29,6,2,100,120,99
439811,1989,999,38.78,4,2,100,0,99
2402513,1989,100,13.29,50,2,200,400,6
594821,1989,211,5.48,46,2,330,221,10
2207816,1989,999,18.22,19,1,100,120,17
2564426,1989,100,38.06,58,2,200,120,23
1248053,1989,999,40.36,29,1,200,212,25
2300294,1989,999,4.61,38,1,200,221,26
2121367,1989,999,32.94,36,2,100,400,10
1909140,1989,999,2.45,16,2,100,212,8
2116892,1989,999,32.67,9,1,100,120,99
1402465,1989,999,14.33,2,2,100,0,99
4241,1989,100,79.71,49,1,400,400,24
2447474,1989,211,11.91,73,2,200,110,99
1973252,1989,999,14.12,4,2,100,0,99
1370168,1989,999,11.47,49,2,200,212,11
1708601,1989,999,5.96,24,1,100,999,14
1607962,1989,999,17.49,42,2,400,110,25
1774780,1989,100,12.0,69,1,200,120,98
405308,1989,999,39.51,14,1,100,120,3
1345292,1989,999,21.77,49,1,400,311,25
316231,1989,999,13.49,25,1,200,400,33
2361097,1989,999,15.26,91,2,200,110,99
1999086,1989,999,9.64,29,1,200,212,5
1973225,1989,999,14.16,14,1,100,120,99
472721,1989,100,53.76,68,1,200,110,99
731390,1989,999,5.35,13,1,100,212,99
1500756,1989,211,11.83,70,2,400,120,99
1963063,1989,999,4.09,36,1,200,110,17
1359759,1989,100,11.08,25,1,350,212,28
156466,1989,100,5.34,53,1,200,400,99
2050662,1989,999,22.28,6,1,100,120,99
241538,1989,211,36.73,68,1,200,311,32
740777,1989,999,5.35,60,1,200,120,1
2150201,1989,999,35.48,8,2,100,120,99
1732451,1989,999,28.18,38,2,400,120,25
595389,1989,999,5.56,41,1,100,311,30
161303,1989,100,35.96,42,1,400,212,99
54726,1989,100,22.92,51,2,200,120,15
1900526,1989,999,2.57,34,1,330,212,28
823138,1989,999,5.59,32,2,400,311,99
2117489,1989,999,32.94,62,2,200,120,33
1146892,1989,999,9.31,34,2,999,212,30
1379613,1989,999,11.08,47,1,350,311,6
1637765,1989,999,7.17,8,2,100,120,99
410367,1989,999,39.51,36,1,400,212,99
1917021,1989,999,4.07,29,2,200,221,98
293853,1989,999,4.01,63,2,100,212,31
1907510,1989,999,2.57,18,1,100,120,99
343849,1989,999,13.49,25,1,330,120,18
767338,1989,999,5.31,25,2,100,120,99
1382532,1989,999,14.27,41,1,200,120,20
1749183,1989,100,12.0,18,1,200,110,23
631066,1989,999,40.08,31,1,200,999,10
2410591,1989,100,40.7,42,1,200,400,23
477246,1989,100,52.75,32,2,200,212,25
47960,1989,100,23.8,43,1,200,311,21
271125,1989,999,48.68,19,1,100,212,25
299942,1989,999,4.01,17,2,200,120,17
1218052,1989,999,9.42,47,2,350,311,8
1643431,1989,999,20.62,15,1,100,120,99
1121310,1989,999,39.08,15,2,100,221,99
2250618,1989,999,8.07,63,2,330,221,99
2445008,1989,211,11.91,38,2,200,212,3
538319,1989,100,6.52,53,1,100,212,25
1730507,1989,999,5.82,35,2,100,221,32
1992170,1989,999,9.55,0,2,100,0,99
1212974,1989,999,33.75,9,1,100,120,99
300501,1989,999,4.08,19,1,100,120,33
2180552,1989,999,35.75,11,1,100,120,99
145484,1989,100,21.87,5,2,100,110,99
1620003,1989,999,20.17,19,2,200,212,25
2206796,1989,999,18.22,61,1,200,221,31
39705,1989,100,22.92,51,2,100,120,21
1063825,1989,999,38.53,0,1,100,0,99
934723,1989,100,28.52,5,2,100,110,99
1140617,1989,999,39.52,12,1,100,120,99
1889261,1989,999,2.57,67,1,200,120,21
1154707,1989,999,9.38,43,1,200,311,24
2517645,1989,999,92.18,22,1,100,999,18
405786,1989,999,39.51,21,1,200,221,27
