Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
300205,1980,100,20,13,2,100,0,9999
35959,1980,100,20,38,1,200,400,3420
295173,1980,210,20,66,1,400,400,9999
289727,1980,100,20,67,1,200,400,2113
291659,1980,210,20,4,1,100,0,9999
218722,1980,192,20,38,1,200,321,7340
269089,1980,100,20,36,1,200,999,4110
222772,1980,210,20,44,1,200,321,1225
85632,1980,210,20,28,2,200,321,5220
114995,1980,210,20,42,1,200,999,8231
5581,1980,210,20,26,2,100,321,4210
55860,1980,210,20,27,2,200,322,5141
180950,1980,192,20,37,1,200,400,2121
87142,1980,100,20,26,1,100,321,7341
159746,1980,100,20,45,1,200,400,2140
264750,1980,100,20,70,1,400,221,9999
260882,1980,210,20,29,2,200,400,2310
161657,1980,210,20,38,1,200,321,7242
151705,1980,210,20,37,2,350,321,3122
118564,1980,100,20,35,1,200,321,2446
72827,1980,100,20,29,2,200,221,3415
82250,1980,210,20,19,1,100,321,7231
77037,1980,100,20,54,1,200,321,1120
147221,1980,210,20,36,2,200,110,9999
55082,1980,100,20,58,2,350,221,3433
270086,1980,210,20,39,1,200,321,8160
232734,1980,100,20,48,1,200,221,4212
1757,1980,210,20,37,2,200,321,3474
93428,1980,210,20,24,1,100,221,8333
184145,1980,100,20,26,1,100,321,100
286345,1980,210,20,35,1,200,321,7311
314938,1980,0,20,87,1,200,999,9999
258591,1980,210,20,24,1,100,221,8212
132396,1980,210,20,53,2,200,321,4133
185084,1980,100,20,26,1,200,221,4223
138854,1980,210,20,93,1,200,221,9999
236948,1980,100,20,15,1,100,999,7231
314099,1980,0,20,16,1,100,221,7412
86368,1980,210,20,24,1,100,322,7122
199133,1980,100,20,61,1,100,221,9162
293011,1980,210,20,44,2,400,321,4211
271769,1980,100,20,57,1,200,221,9320
229998,1980,100,20,47,1,350,221,3340
116695,1980,210,20,41,1,200,221,9161
127910,1980,210,20,61,1,100,321,3471
308746,1980,0,20,46,1,100,221,7141
115347,1980,210,20,58,1,200,221,7440
103746,1980,210,20,32,2,200,221,7420
209860,1980,100,20,30,1,100,321,4133
59197,1980,210,20,33,2,350,400,2222
85861,1980,210,20,45,1,200,221,8251
186534,1980,100,20,19,1,100,221,7411
94458,1980,223,20,27,2,100,321,5122
20640,1980,100,20,10,2,100,0,9999
104246,1980,210,20,40,1,200,321,3131
274028,1980,210,20,24,1,350,321,8229
64673,1980,192,20,80,2,400,221,9999
257947,1980,100,20,34,1,200,321,1210
49969,1980,210,20,34,1,200,999,4131
128256,1980,210,20,16,1,100,221,4142
34905,1980,210,20,37,2,350,322,5123
248357,1980,210,20,18,1,100,999,3118
303594,1980,210,20,47,1,200,321,7440
253175,1980,210,20,20,2,100,321,3415
130098,1980,100,20,47,1,350,321,5122
226802,1980,210,20,48,1,200,221,8120
