Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
118060,1980,210,20,45,1,200,221,7132
176573,1980,210,20,30,1,200,322,7240
82994,1980,100,20,66,1,400,321,7221
104817,1980,210,20,27,1,100,322,3412
110320,1980,100,20,29,1,200,221,7222
123207,1980,210,20,39,1,200,322,1222
239340,1980,210,20,22,2,100,322,3119
6354,1980,210,20,41,1,200,321,7420
153961,1980,210,20,16,2,100,221,3116
32894,1980,223,20,32,1,200,321,3416
84612,1980,252,20,66,2,200,221,3231
44603,1980,252,20,24,1,200,321,7422
251706,1980,210,20,27,1,100,221,7230
262304,1980,100,20,70,1,400,221,7420
239289,1980,210,20,25,2,100,322,9999
285873,1980,100,20,83,2,200,400,9999
313103,1980,0,20,32,1,200,322,8211
284449,1980,100,20,60,1,200,322,7113
70964,1980,223,20,24,1,200,221,8312
177017,1980,210,20,22,2,200,999,9320
21618,1980,210,20,29,1,200,321,4133
122376,1980,210,20,43,1,200,110,8290
20379,1980,251,20,38,2,200,321,1225
110850,1980,210,20,50,2,200,221,8261
18273,1980,210,20,51,1,200,400,2110
136870,1980,210,20,45,2,100,322,5121
288832,1980,210,20,63,1,200,400,2111
146161,1980,210,20,29,2,100,999,5123
55955,1980,100,20,24,2,350,321,8251
85200,1980,210,20,43,1,100,221,3139
51675,1980,223,20,38,1,200,221,7136
239485,1980,210,20,28,1,100,221,3415
56739,1980,210,20,51,2,200,321,5121
46227,1980,223,20,49,1,200,321,7341
283925,1980,100,20,36,2,200,321,2453
288994,1980,210,20,51,2,200,221,3221
130314,1980,210,20,34,1,200,221,8122
190196,1980,210,20,21,1,100,221,7212
13612,1980,100,20,60,1,100,221,3152
183274,1980,210,20,64,1,400,221,7120
315444,1980,0,20,52,1,100,400,9999
106041,1980,210,20,39,2,100,221,3231
189465,1980,210,20,44,1,200,321,4142
32725,1980,223,20,46,1,200,221,7242
254403,1980,100,20,72,1,200,322,1210
196948,1980,210,20,21,2,100,321,7430
144852,1980,210,20,79,2,100,321,3410
