Unnamed: 0,year,age,sex,marstd,edattaind,occ
219782,2010,63,1,400,110,96
387355,2010,52,1,220,120,73
339185,2010,52,2,333,120,99
780374,2010,40,2,334,311,96
648149,2010,40,2,350,400,43
272767,2010,17,1,220,221,91
149686,2010,55,2,210,110,81
440620,2010,13,2,111,212,99
188742,2010,32,2,210,110,92
767575,2010,65,2,350,312,81
837787,2010,51,2,400,400,93
345682,2010,45,2,334,221,14
93540,2010,86,1,210,311,52
511272,2010,18,2,333,221,99
618411,2010,62,1,210,120,52
191745,2010,13,1,111,212,42
259334,2010,63,2,400,311,98
51722,2010,41,2,220,110,91
677738,2010,57,2,210,221,99
367534,2010,18,2,334,311,34
838940,2010,21,1,220,312,33
727459,2010,39,1,111,212,54
21958,2010,88,1,220,110,71
85505,2010,31,1,210,311,81
654389,2010,53,2,220,400,35
3571,2010,54,2,400,120,75
59277,2010,34,2,334,110,53
614849,2010,73,1,333,212,98
44137,2010,2,1,111,0,99
236606,2010,45,1,334,120,99
714468,2010,7,2,111,120,99
380757,2010,35,2,400,221,98
657814,2010,41,1,220,312,26
112972,2010,80,1,220,110,91
1948,2010,16,1,210,221,99
611134,2010,21,2,111,400,14
231636,2010,61,1,220,221,33
669472,2010,69,2,220,120,99
936401,2010,17,1,334,311,81
785868,2010,20,1,111,312,93
4312,2010,36,2,210,212,52
671659,2010,67,2,400,212,81
644231,2010,30,2,210,312,98
773744,2010,57,2,350,400,52
93316,2010,55,1,220,212,31
424222,2010,59,1,220,120,52
721882,2010,53,1,333,312,52
428846,2010,47,1,220,311,43
575921,2010,35,2,220,221,91
178161,2010,34,2,220,120,61
829950,2010,18,1,111,311,93
295349,2010,81,1,334,120,71
141836,2010,39,2,350,212,52
902079,2010,24,1,210,312,91
522353,2010,27,1,220,110,43
214331,2010,35,2,220,212,53
663518,2010,57,1,333,311,3
628775,2010,35,2,111,312,22
817030,2010,41,1,333,400,25
890828,2010,42,2,210,400,42
698186,2010,65,2,350,312,24
60447,2010,51,1,220,221,81
51540,2010,82,2,334,311,14
618219,2010,22,1,334,400,21
113850,2010,64,2,400,120,75
512131,2010,53,2,350,120,51
394621,2010,41,1,210,311,54
716133,2010,70,1,210,311,54
593997,2010,48,1,210,311,36
419440,2010,9,1,111,120,99
22577,2010,16,2,220,221,91
697807,2010,41,1,334,221,72
484094,2010,30,1,333,110,83
5427,2010,38,1,220,221,71
81353,2010,27,2,210,400,33
47441,2010,35,2,210,212,41
40513,2010,89,1,400,110,99
373391,2010,51,1,350,311,96
916592,2010,44,2,210,212,34
345038,2010,47,1,400,311,61
412591,2010,21,1,400,110,92
86082,2010,78,1,210,120,98
759245,2010,61,1,333,120,34
18983,2010,26,1,220,221,71
892997,2010,41,1,334,120,83
864391,2010,76,1,350,221,54
123960,2010,91,2,400,221,91
88955,2010,20,1,111,212,52
298950,2010,50,2,220,110,96
929010,2010,72,1,210,311,54
684353,2010,54,1,220,311,93
815866,2010,38,2,111,400,14
370700,2010,68,1,210,221,81
5913,2010,56,2,220,110,43
211537,2010,41,1,111,212,54
45622,2010,33,1,111,212,74
380599,2010,32,1,111,212,33
672123,2010,51,1,220,212,81
657117,2010,35,1,334,311,72
308295,2010,23,1,400,110,52
832043,2010,22,1,334,221,72
375234,2010,58,1,334,221,52
676416,2010,69,1,350,110,72
307502,2010,20,2,111,312,93
413530,2010,38,2,220,311,51
126434,2010,64,1,220,212,92
463402,2010,61,1,333,311,54
563948,2010,65,1,334,212,81
142461,2010,35,1,334,312,81
34560,2010,28,2,210,312,98
16858,2010,7,1,111,120,99
655639,2010,67,1,350,400,22
654501,2010,60,1,210,400,98
810677,2010,79,1,210,221,41
888773,2010,20,2,111,400,32
916415,2010,34,1,111,312,75
726100,2010,30,1,210,212,54
675629,2010,83,2,400,400,23
776364,2010,49,2,220,311,96
407255,2010,20,2,210,221,36
639913,2010,25,1,111,400,21
372946,2010,69,2,334,312,99
420388,2010,38,2,333,312,41
838021,2010,30,1,111,400,75
260847,2010,18,2,220,221,99
551654,2010,72,2,111,110,52
98288,2010,20,2,111,400,44
1325,2010,6,1,111,120,99
680172,2010,32,2,210,221,32
777444,2010,41,1,334,212,96
268165,2010,59,2,210,311,52
909021,2010,26,2,220,400,25
443586,2010,40,1,400,120,92
440370,2010,72,1,111,120,83
829740,2010,32,1,210,120,98
112351,2010,19,1,111,311,33
187237,2010,4,2,111,110,99
646753,2010,44,1,210,311,41
561185,2010,21,1,111,312,98
489992,2010,50,1,220,311,83
294113,2010,62,1,220,110,91
695535,2010,41,1,111,400,52
100133,2010,33,2,400,400,99
874668,2010,69,1,334,221,51
218663,2010,41,2,210,110,31
100249,2010,33,2,333,221,52
171223,2010,45,1,220,221,92
534226,2010,58,1,220,212,83
452406,2010,28,2,220,312,96
850685,2010,20,2,111,110,42
27882,2010,76,2,400,212,98
906795,2010,30,1,220,221,54
524194,2010,44,1,210,400,42
373342,2010,62,2,111,312,42
903596,2010,26,2,210,221,51
466821,2010,45,2,220,221,43
651055,2010,81,1,210,212,51
724000,2010,68,1,210,110,71
374392,2010,20,2,111,221,99
841473,2010,37,1,220,221,32
624079,2010,24,1,111,400,34
145955,2010,44,1,350,311,83
641219,2010,47,1,350,400,52
91693,2010,61,1,210,400,11
85851,2010,61,1,220,120,43
83635,2010,64,2,220,120,75
926224,2010,19,1,111,110,51
370891,2010,36,2,210,312,13
765658,2010,49,2,111,212,81
908487,2010,38,1,111,110,92
532136,2010,40,2,350,221,31
648129,2010,5,1,111,120,99
674930,2010,39,1,350,400,34
196065,2010,39,1,210,110,99
458296,2010,46,2,334,311,75
771306,2010,45,2,400,221,99
99758,2010,39,2,210,120,33
646921,2010,73,2,210,212,91
348606,2010,63,2,400,120,31
473144,2010,32,1,210,400,54
295807,2010,39,2,400,120,93
783451,2010,36,1,210,212,72
130157,2010,58,1,333,120,99
338947,2010,37,2,220,110,99
371710,2010,51,2,220,110,53
593630,2010,36,2,220,120,99
46427,2010,21,2,111,110,92
166541,2010,47,1,350,212,99
81817,2010,54,2,111,120,99
67809,2010,25,2,111,312,23
103513,2010,16,1,334,311,72
203474,2010,60,1,220,212,98
681549,2010,47,1,210,221,35
902644,2010,51,2,334,311,31
655607,2010,40,1,111,400,54
646645,2010,84,1,210,312,33
841484,2010,25,2,111,400,98
6216,2010,49,1,350,400,98
879576,2010,31,1,334,120,72
373973,2010,30,2,220,311,43
803189,2010,50,1,220,212,94
91037,2010,56,2,350,400,41
97991,2010,47,2,334,400,22
538793,2010,58,2,210,311,41
805740,2010,76,1,210,120,74
452056,2010,72,1,111,110,99
745135,2010,34,1,220,311,96
897332,2010,33,2,220,110,94
426747,2010,23,1,334,110,92
487110,2010,75,2,400,110,99
755645,2010,38,1,220,221,75
531153,2010,11,1,111,120,99
770432,2010,56,2,350,400,23
669671,2010,75,1,334,400,42
651995,2010,36,1,220,312,13
436573,2010,42,2,334,312,32
276361,2010,56,2,210,312,22
342573,2010,32,2,111,311,99
713132,2010,51,2,333,212,81
697463,2010,37,1,334,311,34
536528,2010,53,2,210,212,31
875912,2010,20,2,333,221,41
738681,2010,42,2,210,212,81
841984,2010,28,1,111,212,95
212865,2010,43,1,220,311,72
427264,2010,75,2,400,221,33
931885,2010,34,2,333,400,42
890754,2010,43,2,400,120,51
376793,2010,29,2,210,400,74
381784,2010,75,1,210,221,54
331803,2010,10,1,111,110,99
252082,2010,65,1,334,110,52
643185,2010,50,2,111,400,74
217363,2010,24,1,334,221,61
566878,2010,23,2,334,212,43
867524,2010,20,2,220,120,51
547190,2010,21,2,220,120,71
87548,2010,70,2,210,212,52
280961,2010,59,1,220,120,62
790483,2010,37,2,220,311,51
488380,2010,55,1,350,311,72
463085,2010,24,2,111,110,92
812171,2010,32,2,334,400,52
145397,2010,1,1,111,0,99
740845,2010,36,2,333,400,34
891740,2010,51,1,220,110,83
601820,2010,64,2,400,311,52
389888,2010,48,2,334,400,83
5700,2010,19,2,334,212,42
916396,2010,33,2,334,400,83
169298,2010,36,1,210,400,61
877942,2010,59,1,333,212,52
674909,2010,64,1,210,312,33
847,2010,24,1,220,312,83
726226,2010,72,2,334,110,32
11852,2010,50,1,220,311,71
248012,2010,61,1,210,120,91
456902,2010,41,1,220,221,37
66373,2010,59,2,350,120,52
345446,2010,65,1,210,120,61
475022,2010,64,2,210,312,32
107049,2010,59,1,220,120,13
215265,2010,37,2,334,221,36
207080,2010,77,2,210,400,23
557564,2010,71,1,220,110,72
898422,2010,25,1,210,311,52
835696,2010,24,1,111,312,74
828192,2010,77,2,220,120,61
77790,2010,19,2,220,311,41
419675,2010,53,1,400,120,61
331660,2010,32,1,210,311,33
769590,2010,40,2,333,312,98
654781,2010,61,2,210,221,33
287495,2010,45,1,220,400,22
726618,2010,40,2,220,400,98
896580,2010,62,1,333,311,75
648393,2010,44,1,111,221,51
144368,2010,23,2,334,212,75
221705,2010,72,1,400,221,43
530233,2010,40,1,334,120,61
638099,2010,78,2,400,400,22
302355,2010,53,1,350,212,93
689139,2010,48,2,111,400,41
409957,2010,35,1,210,221,42
93941,2010,58,2,350,120,52
25103,2010,61,1,220,120,91
243994,2010,59,1,400,120,92
18129,2010,26,2,220,212,52
893816,2010,43,1,111,312,96
743166,2010,23,2,210,212,31
201674,2010,63,1,220,312,92
749307,2010,35,1,220,400,98
872193,2010,28,1,220,221,91
698560,2010,47,2,334,311,13
724976,2010,55,1,210,311,43
167208,2010,8,1,111,110,99
317124,2010,34,1,210,311,74
128813,2010,53,1,210,311,61
377503,2010,55,1,220,400,71
788322,2010,20,1,220,311,3
387819,2010,1,2,111,0,99
392506,2010,33,1,350,110,31
879643,2010,66,2,400,221,34
59222,2010,17,1,111,212,34
121,2010,42,2,210,311,91
306650,2010,37,2,210,212,73
437343,2010,21,2,334,400,42
64035,2010,54,1,210,212,32
308726,2010,27,2,334,312,94
814994,2010,32,2,334,221,41
117536,2010,58,1,220,110,93
524938,2010,32,2,334,221,52
894878,2010,24,2,334,311,43
143024,2010,45,2,220,212,61
77375,2010,31,1,111,120,83
41116,2010,67,1,334,212,61
690960,2010,79,1,220,221,99
847970,2010,31,1,220,312,75
221006,2010,59,2,220,110,91
179814,2010,57,1,210,120,52
393171,2010,32,2,334,312,82
242663,2010,29,2,220,221,41
425999,2010,75,2,334,120,51
938759,2010,29,2,111,110,91
186893,2010,79,1,400,120,74
177775,2010,72,1,210,110,52
255787,2010,46,1,111,400,23
73130,2010,60,1,220,312,23
309539,2010,59,1,210,221,71
759635,2010,51,2,400,212,98
215257,2010,43,1,333,221,99
238799,2010,27,1,210,400,71
335142,2010,76,1,334,120,11
318101,2010,27,2,220,312,12
232419,2010,42,2,350,312,96
581880,2010,87,1,400,311,98
650494,2010,54,2,400,212,32
672466,2010,75,1,350,110,61
264596,2010,65,1,400,120,43
2062,2010,69,1,210,400,61
85991,2010,45,2,334,400,24
174728,2010,45,2,350,110,52
475556,2010,54,1,334,221,96
589894,2010,37,1,220,120,13
109294,2010,30,1,220,400,13
694999,2010,42,1,333,120,99
238475,2010,63,2,333,400,24
782513,2010,36,1,350,120,52
475641,2010,46,1,220,110,81
454323,2010,57,2,210,212,33
515177,2010,43,1,333,212,51
371813,2010,47,2,210,311,96
210586,2010,62,1,210,212,51
648861,2010,29,2,334,400,98
516496,2010,58,1,334,110,91
622370,2010,48,1,350,120,52
70329,2010,46,1,350,400,24
47804,2010,48,1,220,221,99
771357,2010,38,2,334,212,99
702625,2010,53,1,210,120,51
620422,2010,26,1,111,312,42
932273,2010,62,2,210,311,33
271640,2010,21,1,111,110,99
3964,2010,16,1,111,221,99
774758,2010,22,2,210,312,3
667127,2010,77,1,334,120,95
506948,2010,15,1,111,120,95
871206,2010,15,2,111,212,96
20176,2010,43,1,220,212,11
131267,2010,48,2,210,311,33
77813,2010,64,2,210,400,14
518451,2010,86,2,220,120,99
105921,2010,67,2,220,120,51
594840,2010,52,1,220,212,32
201385,2010,65,1,220,110,95
940499,2010,36,1,210,312,61
46352,2010,16,2,111,221,99
309240,2010,64,1,220,221,92
746228,2010,21,2,334,312,42
72819,2010,28,2,220,212,93
531290,2010,22,1,350,221,51
157377,2010,74,2,210,311,83
339390,2010,18,2,111,120,61
674096,2010,83,2,111,311,13
306771,2010,66,2,210,120,51
69282,2010,57,1,210,110,72
770985,2010,46,2,400,312,53
211188,2010,17,2,111,110,75
52499,2010,80,1,210,212,81
112676,2010,45,1,111,110,54
128732,2010,46,2,210,311,34
99533,2010,63,2,220,221,91
297071,2010,51,1,111,110,75
35542,2010,33,1,350,212,91
148374,2010,86,2,400,120,32
226698,2010,53,1,210,312,83
276846,2010,51,2,334,400,36
569930,2010,11,1,111,120,74
274081,2010,57,1,111,212,61
766633,2010,44,1,333,400,98
771609,2010,60,1,210,400,41
101076,2010,68,1,210,400,83
777165,2010,54,1,400,120,95
584859,2010,54,2,400,120,99
875668,2010,64,2,350,221,51
677624,2010,49,1,220,212,14
703355,2010,29,2,334,312,75
878793,2010,23,1,210,400,31
486737,2010,79,1,400,120,99
152438,2010,81,2,210,311,41
707580,2010,61,1,210,110,75
706862,2010,18,1,220,312,36
875938,2010,32,1,334,212,99
700326,2010,42,1,334,312,31
203722,2010,40,1,400,212,61
193737,2010,49,2,111,110,93
934072,2010,41,1,210,221,83
313885,2010,39,2,210,212,42
725797,2010,45,1,333,221,83
111686,2010,56,2,350,110,53
630874,2010,30,1,220,312,31
145384,2010,83,2,400,120,75
552883,2010,32,1,210,120,34
165856,2010,29,1,111,120,33
279670,2010,58,1,111,110,81
45563,2010,59,2,210,120,75
704839,2010,83,2,334,212,99
929598,2010,45,2,333,212,41
556416,2010,47,1,333,311,75
758123,2010,77,1,220,120,3
462252,2010,51,1,220,221,74
12761,2010,34,1,111,212,52
166890,2010,34,2,350,120,31
3042,2010,70,2,210,212,42
889027,2010,62,1,220,120,74
355005,2010,17,2,220,212,93
863220,2010,26,2,334,120,53
675879,2010,94,2,111,212,99
553702,2010,51,2,220,311,31
88884,2010,22,1,220,120,42
33526,2010,29,1,111,221,51
502641,2010,40,1,334,312,34
128164,2010,42,2,111,221,81
340082,2010,64,1,400,212,61
114852,2010,46,2,220,312,41
181857,2010,53,2,220,120,92
255282,2010,18,1,111,212,43
532174,2010,17,1,111,312,41
687666,2010,25,1,220,400,13
567275,2010,48,2,334,400,24
88330,2010,80,2,334,120,73
188182,2010,39,2,400,120,96
93744,2010,25,2,111,221,98
86328,2010,28,2,350,400,34
697431,2010,68,1,111,221,34
730217,2010,10,1,111,120,99
28381,2010,49,2,334,212,51
295310,2010,36,2,334,110,92
592133,2010,19,1,111,212,52
490746,2010,20,2,334,311,96
107318,2010,7,2,111,120,99
554362,2010,41,1,210,120,95
796866,2010,23,1,334,120,91
793704,2010,8,2,111,120,99
843827,2010,81,2,220,120,51
929728,2010,25,1,333,221,83
464918,2010,13,2,111,110,91
713403,2010,68,1,400,311,99
893246,2010,19,1,220,312,51
634807,2010,16,2,334,311,91
641896,2010,30,1,333,312,83
438516,2010,27,2,220,221,99
833557,2010,50,2,111,212,91
598081,2010,27,1,334,212,3
10999,2010,58,1,334,120,93
898102,2010,17,1,220,311,71
640657,2010,49,2,333,312,24
17925,2010,27,1,111,212,73
515848,2010,34,2,111,212,52
645438,2010,82,1,210,221,1
656835,2010,46,1,220,400,11
8126,2010,50,2,220,212,51
159315,2010,31,2,210,312,74
675288,2010,19,2,111,312,35
634841,2010,57,2,210,312,98
288997,2010,23,1,111,120,3
367160,2010,36,1,210,312,43
48531,2010,44,1,220,212,34
607724,2010,40,1,210,221,62
524902,2010,47,1,220,221,34
555532,2010,6,1,111,110,99
26186,2010,50,1,111,120,99
910621,2010,50,1,350,400,36
940425,2010,30,2,334,120,91
408105,2010,37,2,220,110,42
338149,2010,61,2,400,110,98
825000,2010,31,2,111,312,43
669240,2010,43,2,333,400,1
309346,2010,49,2,210,312,42
821513,2010,54,2,210,212,41
699024,2010,52,1,220,212,81
708201,2010,30,2,334,212,34
137425,2010,41,2,350,311,81
586445,2010,45,1,220,311,61
671005,2010,53,1,350,212,52
630395,2010,65,1,350,312,33
820302,2010,21,1,333,312,41
623551,2010,65,2,350,110,99
863971,2010,57,1,220,312,13
631281,2010,20,1,111,312,13
259614,2010,36,1,210,312,71
34065,2010,10,1,111,120,99
932877,2010,46,2,220,311,43
57649,2010,70,2,210,212,32
252773,2010,38,1,210,312,75
83065,2010,22,1,210,221,99
392254,2010,39,1,220,221,42
3040,2010,48,2,350,311,51
221884,2010,61,2,111,311,99
599457,2010,40,1,220,400,51
15304,2010,84,2,210,120,75
419779,2010,73,2,210,312,36
646235,2010,51,1,350,312,24
206982,2010,42,2,350,400,43
654003,2010,65,1,350,221,52
752811,2010,59,2,400,400,13
138338,2010,52,2,334,110,75
83502,2010,35,1,334,311,52
622807,2010,71,1,334,400,81
45241,2010,86,1,210,212,61
806675,2010,36,1,111,400,24
894564,2010,49,2,210,312,92
34910,2010,32,1,220,110,99
525810,2010,22,2,111,221,34
882106,2010,65,2,334,110,75
841599,2010,76,2,220,212,91
718521,2010,36,2,334,212,32
4625,2010,18,1,111,221,36
53965,2010,37,1,111,221,98
592576,2010,73,1,220,110,61
43210,2010,50,1,334,311,51
91905,2010,3,1,111,110,99
757204,2010,42,1,350,221,74
340050,2010,15,2,210,110,92
93065,2010,22,2,111,221,53
494098,2010,73,2,220,311,99
413203,2010,71,1,400,120,72
128606,2010,29,2,333,311,99
382513,2010,55,2,111,120,98
701864,2010,36,2,334,212,91
451679,2010,42,1,333,311,52
194324,2010,55,1,210,312,23
678258,2010,32,2,334,312,34
669363,2010,40,2,350,110,52
284231,2010,86,2,334,221,51
757421,2010,20,1,334,311,54
100352,2010,57,2,350,311,13
300991,2010,16,1,111,110,98
595279,2010,66,1,220,110,99
185574,2010,40,2,334,120,92
177016,2010,53,1,210,110,72
58503,2010,23,2,111,312,81
903434,2010,16,1,220,212,75
78471,2010,73,1,400,120,83
460971,2010,50,1,220,120,75
816624,2010,39,1,210,312,99
233318,2010,57,2,350,312,41
573466,2010,10,1,111,120,99
149056,2010,41,1,333,212,81
863936,2010,38,2,220,400,23
345641,2010,70,2,334,120,99
493000,2010,24,1,334,120,61
621772,2010,54,1,210,221,33
875688,2010,70,1,220,212,81
160512,2010,78,1,111,110,98
141775,2010,21,2,220,312,98
111750,2010,33,1,111,311,34
791267,2010,21,2,111,312,94
433674,2010,70,1,111,110,61
753869,2010,35,2,111,221,42
149745,2010,76,1,400,120,11
402370,2010,76,2,210,110,61
366927,2010,100,2,400,120,51
785835,2010,20,1,334,212,71
325872,2010,27,1,210,311,75
641505,2010,79,2,400,212,75
82985,2010,45,2,210,212,98
920362,2010,34,1,334,311,93
63882,2010,17,2,111,221,99
436,2010,44,1,220,212,71
689929,2010,74,1,333,120,54
547521,2010,79,1,220,212,83
908795,2010,39,2,220,221,99
877973,2010,41,2,111,110,91
789502,2010,50,1,210,311,32
839804,2010,46,1,334,312,14
289094,2010,63,1,210,212,3
106980,2010,59,2,210,311,81
621811,2010,22,2,350,311,91
53461,2010,36,1,111,221,99
784640,2010,78,2,350,120,99
7130,2010,32,1,220,400,75
174076,2010,49,1,333,120,99
758639,2010,44,2,220,312,36
299077,2010,35,2,220,400,99
276008,2010,50,1,400,120,61
580408,2010,56,1,350,110,61
760934,2010,25,1,220,221,51
500977,2010,75,1,210,110,62
819062,2010,31,2,333,311,93
761901,2010,28,2,220,311,96
132940,2010,45,2,220,221,36
497008,2010,54,1,334,110,92
488494,2010,44,1,220,212,11
442372,2010,7,1,111,110,99
530859,2010,29,1,334,212,81
180560,2010,77,2,210,110,99
427391,2010,23,1,111,120,14
356346,2010,45,1,220,212,52
783637,2010,35,1,111,312,81
106549,2010,51,1,334,212,75
648281,2010,27,2,111,312,14
791639,2010,18,1,111,221,95
626295,2010,53,2,220,311,34
806686,2010,55,2,220,110,98
672747,2010,37,1,350,311,99
790168,2010,31,1,333,311,32
190871,2010,52,2,210,400,14
148087,2010,40,2,111,120,52
770261,2010,89,2,220,110,99
245051,2010,51,1,111,110,99
529395,2010,85,1,334,110,62
141741,2010,55,2,334,212,53
266849,2010,33,2,350,400,53
60785,2010,55,1,334,311,52
2701,2010,37,1,220,212,61
73270,2010,8,1,111,120,99
1722,2010,36,1,334,120,52
98095,2010,47,1,210,312,99
562113,2010,29,2,220,400,31
572187,2010,63,2,400,221,81
185975,2010,34,2,220,221,74
384951,2010,75,1,220,110,93
20227,2010,54,2,220,120,96
652509,2010,67,1,210,400,22
468619,2010,55,2,400,110,96
655523,2010,74,2,111,312,26
368457,2010,32,1,111,120,71
434800,2010,21,1,220,312,72
816662,2010,44,1,333,312,91
304944,2010,40,1,111,110,74
207728,2010,28,1,350,400,72
75679,2010,28,2,220,110,99
551079,2010,75,1,210,110,91
564433,2010,53,2,220,311,53
96850,2010,55,1,111,312,26
16272,2010,42,2,334,120,99
301129,2010,54,1,220,400,52
148153,2010,62,1,210,120,3
336456,2010,42,1,210,312,92
365342,2010,50,2,400,400,32
700122,2010,35,1,220,110,91
52899,2010,48,1,334,120,99
892055,2010,25,1,111,311,71
81735,2010,100,2,400,311,75
931691,2010,62,2,400,400,42
876091,2010,74,1,111,311,99
281170,2010,64,1,210,120,91
333668,2010,67,2,220,212,51
56631,2010,2,2,111,0,99
494455,2010,17,2,111,120,53
82610,2010,33,2,210,312,98
657927,2010,45,2,210,312,44
24451,2010,5,2,111,110,99
935570,2010,48,2,210,212,42
374046,2010,51,1,333,400,26
927800,2010,44,1,334,312,26
364481,2010,23,1,111,400,72
463137,2010,15,2,334,110,61
364893,2010,8,2,111,120,99
462,2010,24,2,220,120,81
660164,2010,47,1,400,311,74
852059,2010,24,1,210,312,3
834468,2010,35,1,210,311,73
118015,2010,29,2,210,400,75
701465,2010,32,1,334,311,96
90692,2010,84,2,210,311,99
220098,2010,23,2,334,311,98
231246,2010,21,1,220,120,34
905564,2010,50,2,210,221,3
157056,2010,57,2,210,312,43
596768,2010,20,2,111,312,3
805232,2010,56,2,220,120,91
726570,2010,35,1,220,311,35
236816,2010,45,2,334,311,32
812461,2010,33,2,111,312,21
19722,2010,68,1,210,120,99
68219,2010,51,2,400,212,91
791996,2010,62,1,220,400,31
506138,2010,25,1,220,221,41
435229,2010,30,1,111,120,96
490058,2010,78,1,210,110,98
682686,2010,22,2,400,311,32
720603,2010,39,2,111,311,81
502320,2010,34,1,334,110,83
408429,2010,52,2,400,110,53
78699,2010,42,1,210,212,96
289196,2010,46,1,220,312,14
474066,2010,18,2,220,221,3
566154,2010,27,1,111,212,31
239896,2010,68,2,400,110,42
282244,2010,25,1,210,120,61
412365,2010,16,1,111,120,52
6956,2010,60,2,210,120,52
892087,2010,44,2,334,221,31
302501,2010,81,1,350,120,61
833978,2010,56,2,111,311,98
514877,2010,33,1,220,221,91
439040,2010,12,2,111,212,99
339830,2010,30,2,210,400,99
445944,2010,43,2,111,400,31
533865,2010,64,1,334,120,96
98786,2010,64,2,334,110,75
123893,2010,38,2,220,212,34
313806,2010,31,1,333,221,52
917811,2010,54,1,333,311,54
160518,2010,50,1,334,212,73
10001,2010,75,2,400,120,51
159528,2010,43,2,350,212,91
576150,2010,47,1,334,221,62
913455,2010,33,2,333,110,51
846128,2010,72,1,400,221,99
788076,2010,29,1,111,120,54
707976,2010,31,2,334,212,93
917968,2010,43,2,350,311,34
675095,2010,43,1,111,312,33
79037,2010,49,2,111,311,52
222026,2010,58,2,210,110,96
198857,2010,82,2,334,120,91
792254,2010,56,2,210,212,75
564652,2010,69,1,400,212,61
341833,2010,22,2,334,311,98
770765,2010,26,1,334,312,35
597897,2010,20,1,220,120,61
481787,2010,26,1,111,120,61
114491,2010,67,1,220,110,83
817794,2010,23,1,111,221,91
477016,2010,68,2,210,400,23
67147,2010,38,1,334,311,31
159630,2010,61,1,334,311,71
281337,2010,25,2,333,212,51
109988,2010,21,2,111,400,98
500004,2010,76,1,220,311,75
341308,2010,20,1,220,311,31
14478,2010,24,2,111,311,75
656862,2010,41,1,333,400,21
584101,2010,51,2,111,212,96
688752,2010,33,2,334,400,42
23491,2010,51,1,220,311,51
307126,2010,66,2,210,400,99
377747,2010,14,2,111,221,51
934773,2010,55,2,350,120,91
712379,2010,3,1,111,110,99
698091,2010,44,2,334,311,43
800540,2010,34,1,334,212,95
180505,2010,74,2,400,110,52
166617,2010,72,1,334,110,61
881367,2010,56,1,333,221,75
34326,2010,81,2,220,221,42
479366,2010,50,1,210,120,62
430084,2010,32,1,220,311,92
665703,2010,27,2,334,221,32
89899,2010,15,1,210,221,98
792118,2010,38,1,220,312,21
578081,2010,47,2,400,120,81
171605,2010,38,2,111,312,24
227399,2010,80,1,210,110,42
580359,2010,61,1,220,110,81
56644,2010,61,2,220,212,75
624373,2010,40,2,210,400,33
173015,2010,35,2,220,400,32
322309,2010,42,2,334,120,92
813931,2010,28,1,334,311,96
727830,2010,41,2,220,212,54
564554,2010,42,1,220,311,42
652133,2010,33,1,210,312,42
512779,2010,14,2,111,212,99
689606,2010,39,1,111,110,53
37312,2010,19,1,111,311,52
612200,2010,19,2,111,312,95
629383,2010,73,1,210,311,91
23140,2010,51,1,400,120,95
813139,2010,28,2,210,400,21
367349,2010,34,1,220,212,96
562503,2010,43,1,334,312,24
308721,2010,77,1,334,120,72
215208,2010,26,1,334,312,81
638165,2010,69,1,210,311,33
345758,2010,49,1,210,400,81
655152,2010,72,2,210,110,51
93689,2010,35,1,111,212,51
190121,2010,82,1,350,110,99
485327,2010,12,1,111,120,99
147323,2010,39,2,220,110,98
756206,2010,62,2,400,221,34
26501,2010,31,2,220,120,95
712007,2010,86,1,210,400,99
678264,2010,44,1,334,311,73
300984,2010,25,2,220,212,52
107729,2010,24,2,220,400,22
