Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
2935667,2019,100,12.58,28,1,200,221.0,9.0
3179713,2019,100,5.97,1,1,100,0.0,99.0
2138490,2019,100,10.23,62,1,100,120.0,99.0
577271,2019,100,6.58,5,2,100,110.0,99.0
1531608,2019,100,10.22,0,1,100,0.0,99.0
1418946,2019,100,8.15,46,2,400,221.0,9.0
5000709,2019,100,13.77,21,1,100,221.0,9.0
1534290,2019,100,9.63,40,2,200,311.0,8.0
1968169,2019,100,11.07,46,1,350,221.0,4.0
147298,2019,100,17.49,7,1,100,120.0,99.0
3473722,2019,100,6.66,52,1,200,110.0,8.0
859337,2019,100,7.42,56,1,200,120.0,9.0
3301312,2019,100,11.23,72,2,350,400.0,99.0
5151136,2019,100,6.4,25,1,200,221.0,9.0
333862,2019,100,11.69,6,2,100,120.0,99.0
1139216,2019,100,8.13,14,1,100,212.0,99.0
3351295,2019,100,10.17,77,1,200,311.0,7.0
3490781,2019,100,7.04,23,2,200,120.0,9.0
1405721,2019,100,9.43,63,2,200,120.0,9.0
4758829,2019,100,11.85,22,2,100,400.0,2.0
1714381,2019,100,5.32,57,2,200,120.0,9.0
5813071,2019,214,8.77,29,2,100,212.0,8.0
2858063,2019,100,9.71,76,2,200,120.0,99.0
3407924,2019,100,11.12,85,1,200,221.0,5.0
3841041,2019,100,8.32,23,1,100,221.0,6.0
3406511,2019,100,12.66,60,2,200,311.0,9.0
3377861,2019,100,11.85,41,2,200,221.0,5.0
1020916,2019,100,1.54,52,2,200,110.0,9.0
2262192,2019,100,10.98,29,1,200,311.0,99.0
1056818,2019,100,5.57,59,2,400,110.0,9.0
1186717,2019,100,11.82,64,1,200,221.0,9.0
5309512,2019,100,9.92,43,1,100,321.0,6.0
2699567,2019,100,19.34,33,2,200,321.0,8.0
4909864,2019,100,10.53,62,2,200,120.0,99.0
2554057,2019,100,10.32,55,1,200,221.0,7.0
566161,2019,100,9.13,67,2,200,110.0,9.0
2536022,2019,100,11.12,35,1,200,221.0,7.0
1333930,2019,100,9.08,80,2,200,120.0,99.0
4416394,2019,100,10.79,24,2,200,321.0,8.0
3430434,2019,100,14.85,42,2,200,212.0,5.0
4973381,2019,100,8.83,60,1,350,400.0,9.0
4793057,2019,100,12.97,60,1,350,212.0,5.0
722967,2019,100,5.0,61,2,400,120.0,9.0
3163510,2019,100,8.47,8,1,100,120.0,99.0
3800706,2019,100,9.49,60,1,100,212.0,6.0
5624177,2019,211,12.78,52,1,100,212.0,5.0
3939642,2019,100,10.66,44,2,200,221.0,5.0
942914,2019,100,3.29,36,2,200,221.0,6.0
1496230,2019,100,10.63,53,1,400,400.0,3.0
5407980,2019,100,7.35,14,2,100,212.0,99.0
5685816,2019,100,8.41,8,1,100,120.0,99.0
600401,2019,100,11.7,44,1,200,321.0,3.0
4688775,2019,100,9.78,26,1,350,120.0,8.0
3778829,2019,100,10.73,44,1,200,400.0,2.0
21075,2019,100,10.2,82,2,400,311.0,5.0
1257943,2019,100,9.56,43,2,200,221.0,9.0
3738173,2019,100,11.24,33,2,200,311.0,5.0
2551604,2019,100,14.18,35,2,200,400.0,2.0
1985773,2019,100,6.83,53,2,350,400.0,99.0
346023,2019,100,12.06,60,2,400,212.0,9.0
2583527,2019,100,3.75,12,1,100,212.0,99.0
3710759,2019,100,8.33,62,2,200,221.0,99.0
1998200,2019,100,9.98,3,1,100,0.0,99.0
4963226,2019,100,9.15,5,2,100,110.0,99.0
571065,2019,100,5.46,27,1,200,221.0,8.0
5299428,2019,100,6.82,66,1,200,221.0,6.0
4518493,2019,100,4.55,15,1,100,120.0,99.0
834482,2019,100,11.5,56,2,200,120.0,9.0
3848193,2019,100,9.71,38,2,400,321.0,9.0
5319870,2019,100,7.82,17,1,100,221.0,9.0
3030735,2019,100,10.24,28,1,100,221.0,9.0
3360215,2019,100,7.95,13,1,100,212.0,99.0
3580602,2019,100,10.57,58,1,200,221.0,9.0
5648209,2019,100,6.47,54,2,200,212.0,5.0
1719954,2019,0,4.58,79,1,200,110.0,9.0
5832702,2019,214,18.36,50,2,100,120.0,7.0
5494939,2019,100,15.19,40,1,200,400.0,2.0
1170038,2019,100,9.28,40,2,200,120.0,9.0
4138454,2019,100,14.46,40,1,400,311.0,8.0
1000871,2019,100,7.02,90,2,400,110.0,99.0
3559807,2019,100,7.42,16,1,100,221.0,99.0
5100454,2019,100,6.75,3,1,100,0.0,99.0
1849689,2019,100,13.43,4,2,100,0.0,99.0
4660720,2019,100,8.38,63,2,330,120.0,5.0
1819655,2019,100,12.7,37,1,200,221.0,7.0
2683340,2019,100,13.37,42,2,200,221.0,8.0
401813,2019,100,12.66,1,1,100,0.0,99.0
1879035,2019,100,18.22,25,1,100,221.0,7.0
1958394,2019,100,10.65,25,2,200,221.0,9.0
1194512,2019,100,11.04,30,1,200,311.0,5.0
5645272,2019,100,9.62,19,2,100,311.0,9.0
2940405,2019,100,13.42,3,2,100,0.0,99.0
1922345,2019,100,13.29,12,2,100,212.0,99.0
2523065,2019,100,13.82,56,2,200,221.0,9.0
2563411,2019,100,10.05,2,1,100,0.0,99.0
1675588,2019,100,11.91,55,1,350,221.0,99.0
4458394,2019,100,11.26,50,2,330,221.0,99.0
3499953,2019,100,7.71,36,2,350,110.0,2.0
1385964,2019,100,9.57,28,1,100,120.0,2.0
750289,2019,100,6.69,46,2,400,110.0,9.0
902037,2019,100,9.92,57,2,200,321.0,99.0
2050382,2019,100,7.7,4,2,100,0.0,99.0
740722,2019,100,5.38,47,1,200,221.0,9.0
4870286,2019,100,6.9,3,1,100,0.0,99.0
5262678,2019,100,9.11,46,1,200,221.0,6.0
5483164,2019,100,6.92,4,1,100,0.0,99.0
2789102,2019,100,22.46,26,1,100,311.0,8.0
466948,2019,100,17.87,20,1,100,321.0,99.0
2673401,2019,100,8.71,63,1,200,221.0,99.0
2203471,2019,100,13.84,24,1,200,221.0,7.0
1461660,2019,100,9.78,4,2,100,0.0,99.0
807657,2019,100,10.41,21,1,400,311.0,9.0
5643898,2019,290,9.82,4,2,100,0.0,99.0
3149379,2019,100,6.0,37,2,200,120.0,9.0
1622368,2019,100,9.64,27,1,200,400.0,2.0
3480194,2019,100,6.74,22,1,100,221.0,7.0
1173587,2019,100,9.24,3,2,100,0.0,99.0
3745427,2019,100,9.56,71,2,400,400.0,99.0
5668459,2019,100,6.38,50,1,200,120.0,6.0
2024193,2019,100,7.96,35,2,200,321.0,5.0
5196265,2019,100,4.76,46,1,200,221.0,9.0
5681520,2019,100,11.46,29,1,350,221.0,99.0
1749965,2019,100,11.35,30,2,350,321.0,4.0
1091421,2019,100,4.57,38,1,200,120.0,9.0
5123470,2019,100,7.47,27,2,200,321.0,5.0
5065239,2019,100,3.4,14,2,100,212.0,99.0
4075108,2019,100,8.76,36,2,200,212.0,6.0
3967763,2019,100,9.79,13,1,100,212.0,99.0
1041369,2019,100,5.98,21,1,100,400.0,4.0
3215095,2019,100,10.6,40,2,200,212.0,9.0
4590233,2019,100,11.64,0,1,100,0.0,99.0
776114,2019,100,4.54,36,1,200,400.0,2.0
5815639,2019,100,10.52,51,2,100,120.0,7.0
2407089,2019,214,10.94,40,2,200,221.0,8.0
5544975,2019,100,11.0,6,2,100,110.0,99.0
3108963,2019,217,24.85,49,1,400,212.0,7.0
1223388,2019,100,5.86,62,2,200,110.0,2.0
4611466,2019,100,12.15,6,2,100,120.0,99.0
1315289,2019,100,8.31,70,1,200,120.0,99.0
4686031,2019,100,10.19,16,1,100,221.0,99.0
2402786,2019,100,11.35,46,2,200,221.0,8.0
4166244,2019,100,13.02,49,1,200,221.0,5.0
2958321,2019,100,10.67,56,1,200,221.0,99.0
220874,2019,100,32.32,3,1,100,0.0,99.0
1598867,2019,100,7.75,38,2,200,120.0,9.0
