Unnamed: 0,year,age,sex,marstd,edattaind,occ
900922,2010,23,1,350,311,3
742873,2010,30,1,220,312,54
646335,2010,35,2,220,221,43
716530,2010,31,2,210,312,44
656490,2010,32,1,111,400,31
20961,2010,44,1,350,212,74
821371,2010,27,1,210,212,96
623555,2010,49,2,350,312,34
563680,2010,74,2,334,120,81
663781,2010,69,1,400,120,81
799393,2010,24,1,210,221,3
817837,2010,34,1,220,311,43
393818,2010,22,2,210,221,81
922964,2010,18,1,220,110,72
121209,2010,59,2,111,221,99
860990,2010,38,2,334,311,98
652446,2010,60,1,210,311,33
2043,2010,80,2,210,311,98
774822,2010,68,1,400,120,93
605771,2010,89,1,220,110,81
649310,2010,85,2,400,212,42
674879,2010,88,1,210,311,52
741500,2010,34,1,220,110,3
732920,2010,35,1,220,400,22
438616,2010,55,1,350,120,98
806916,2010,66,1,400,311,93
384934,2010,21,1,111,221,35
394742,2010,35,1,334,212,75
286443,2010,61,1,220,110,92
749942,2010,51,1,334,221,54
39894,2010,66,2,400,120,33
496803,2010,25,2,334,110,92
563272,2010,52,1,350,212,75
558101,2010,30,1,111,311,32
32747,2010,76,1,220,120,33
894185,2010,28,2,220,221,71
474257,2010,43,2,333,311,14
364419,2010,71,2,400,110,99
173352,2010,34,2,220,110,99
533626,2010,32,1,210,221,71
373515,2010,80,1,210,221,33
807976,2010,33,1,210,221,41
724207,2010,30,1,111,312,24
884581,2010,46,1,334,400,71
175738,2010,49,2,111,311,32
879213,2010,40,2,333,312,81
717557,2010,13,2,111,120,99
314071,2010,58,2,334,212,93
748378,2010,36,1,334,400,41
292067,2010,27,1,111,120,52
150717,2010,67,1,210,212,31
274950,2010,39,1,333,221,51
643140,2010,30,2,210,400,14
826170,2010,59,2,350,221,51
371122,2010,45,1,220,212,83
163127,2010,43,2,111,120,92
94925,2010,51,2,220,110,81
500900,2010,74,1,210,311,99
741179,2010,47,1,220,212,91
634585,2010,31,1,220,212,96
439373,2010,45,2,334,221,41
312268,2010,88,2,400,110,92
165049,2010,57,1,350,221,72
732324,2010,19,1,334,221,54
822657,2010,35,2,111,400,93
660804,2010,19,1,334,221,93
866545,2010,37,2,333,400,23
799107,2010,48,1,210,221,71
723826,2010,41,2,333,311,51
138097,2010,67,1,350,221,98
597013,2010,24,2,220,312,83
768114,2010,40,1,334,311,54
561353,2010,9,2,111,120,99
721432,2010,22,1,210,312,54
668586,2010,64,1,400,110,81
329493,2010,77,1,220,110,75
575036,2010,73,1,220,110,98
802655,2010,27,2,334,312,35
265055,2010,60,2,333,120,32
474507,2010,3,1,111,110,99
689840,2010,39,2,111,311,43
654162,2010,51,1,210,212,33
158251,2010,65,1,111,212,54
512997,2010,32,1,333,311,52
753976,2010,60,2,210,311,32
863078,2010,65,1,220,311,74
715317,2010,77,2,334,400,23
420657,2010,27,2,220,120,51
927048,2010,26,2,210,311,41
690938,2010,16,1,334,311,52
390571,2010,24,2,210,212,42
861177,2010,70,2,334,212,81
238475,2010,63,2,333,400,24
391499,2010,37,1,220,212,2
929742,2010,40,1,220,120,96
529825,2010,54,2,333,400,36
185514,2010,32,2,334,221,71
601736,2010,28,1,334,311,35
610262,2010,46,2,334,311,95
831963,2010,33,1,111,400,31
308849,2010,45,2,210,312,91
716025,2010,65,2,220,312,32
790297,2010,29,2,210,312,31
860849,2010,47,2,210,212,91
751133,2010,15,1,111,221,99
324684,2010,41,2,220,221,99
79065,2010,29,2,111,221,51
649666,2010,78,1,350,400,52
283005,2010,77,1,334,212,51
791128,2010,43,1,334,311,71
730057,2010,70,1,400,110,96
872370,2010,43,1,111,400,99
642972,2010,61,1,220,400,33
79670,2010,17,2,220,120,99
732856,2010,48,2,333,221,44
60134,2010,36,2,220,212,75
333531,2010,18,2,111,312,36
637785,2010,27,1,210,221,54
643388,2010,27,1,111,400,99
216803,2010,28,2,220,221,92
818861,2010,6,2,111,110,99
706338,2010,44,1,210,400,35
689188,2010,27,1,111,312,99
42766,2010,52,1,220,311,51
596407,2010,25,1,210,400,71
785010,2010,43,1,334,110,72
743880,2010,14,1,111,212,3
456476,2010,36,2,220,110,96
744212,2010,29,1,210,400,37
243575,2010,33,2,334,311,99
594310,2010,35,1,111,312,23
310724,2010,63,2,210,400,99
799263,2010,77,1,220,110,74
767954,2010,51,2,400,120,98
915556,2010,52,1,220,120,34
522560,2010,46,1,210,311,51
121717,2010,38,2,220,311,93
606342,2010,45,1,334,221,51
715507,2010,36,2,400,311,32
42962,2010,44,1,220,110,94
439436,2010,54,1,350,212,62
296076,2010,29,2,220,110,92
814210,2010,44,2,333,311,93
497621,2010,76,1,334,120,91
658047,2010,38,2,111,311,43
174718,2010,38,1,220,212,73
235114,2010,62,2,111,221,52
228655,2010,32,1,210,400,52
175365,2010,54,1,210,120,75
258319,2010,69,2,334,120,61
592801,2010,79,1,111,110,92
228523,2010,32,1,334,400,36
729563,2010,29,1,111,312,99
488807,2010,62,2,220,221,32
638482,2010,50,2,210,312,41
904178,2010,15,2,111,212,99
336427,2010,56,1,334,120,52
799874,2010,45,2,333,212,99
904970,2010,52,2,220,311,75
552720,2010,30,2,334,221,51
154889,2010,27,2,350,312,42
753686,2010,28,2,111,400,14
59657,2010,23,2,334,110,31
618867,2010,66,1,210,311,81
663013,2010,24,1,334,221,43
306443,2010,46,2,400,120,98
228407,2010,44,2,210,311,52
86377,2010,58,2,334,221,54
923082,2010,26,1,220,312,42
171158,2010,40,1,210,120,93
744906,2010,87,1,220,212,93
767987,2010,23,2,210,312,99
820684,2010,13,2,111,120,99
916406,2010,27,1,334,312,43
652403,2010,34,1,333,400,25
928568,2010,54,2,334,212,61
168576,2010,36,2,210,212,99
118664,2010,31,2,220,110,99
853663,2010,26,1,210,312,34
819600,2010,57,2,220,311,75
144075,2010,45,2,333,221,72
652436,2010,40,1,220,400,83
441620,2010,32,1,334,221,98
365777,2010,63,1,210,120,72
297759,2010,53,2,220,120,61
49134,2010,66,1,400,120,98
737563,2010,11,2,111,212,99
145231,2010,48,1,220,110,81
522536,2010,40,2,350,110,51
629718,2010,32,1,210,400,43
137980,2010,32,1,220,221,31
744409,2010,28,2,210,311,14
904282,2010,63,1,334,212,33
682533,2010,43,1,220,110,96
553800,2010,25,1,220,221,43
877166,2010,52,2,210,311,52
736604,2010,30,1,210,400,83
700477,2010,54,1,210,110,93
297884,2010,27,2,111,120,92
666266,2010,58,2,334,110,52
842631,2010,48,1,220,311,83
879259,2010,35,2,334,400,23
484815,2010,40,2,334,400,98
86455,2010,56,1,350,311,41
644099,2010,27,2,333,312,52
697493,2010,48,1,220,221,11
289873,2010,22,1,334,212,35
846158,2010,60,2,111,120,98
647742,2010,75,1,210,400,14
542240,2010,38,1,334,312,75
768698,2010,27,1,210,400,25
822427,2010,44,1,210,311,33
115095,2010,55,2,220,400,52
336823,2010,47,2,220,120,51
300486,2010,71,1,111,110,92
566738,2010,36,2,111,312,81
111579,2010,43,2,210,120,99
392075,2010,34,1,333,221,99
234502,2010,77,2,210,400,34
801793,2010,40,2,220,221,52
798354,2010,63,1,210,120,31
827053,2010,19,1,111,120,95
572582,2010,26,1,220,110,96
414714,2010,59,2,350,120,92
558403,2010,63,1,220,120,72
604760,2010,42,2,220,212,75
662128,2010,26,1,111,312,83
782692,2010,58,2,210,221,44
482556,2010,60,1,334,212,91
87396,2010,57,1,350,212,33
608120,2010,48,2,220,311,42
337793,2010,44,1,220,212,1
476414,2010,23,2,111,311,53
891075,2010,48,1,111,311,41
85897,2010,51,1,210,312,35
891199,2010,41,1,220,110,33
456179,2010,64,2,334,212,96
385213,2010,22,1,220,212,72
859088,2010,31,1,220,400,52
590075,2010,62,2,220,110,61
565646,2010,48,1,210,212,3
232341,2010,45,1,210,400,96
920913,2010,57,2,210,221,34
888025,2010,14,1,111,110,92
430261,2010,18,1,220,110,83
536723,2010,74,2,400,120,61
454463,2010,81,2,400,110,99
616362,2010,35,2,350,312,34
547108,2010,5,1,111,110,99
264228,2010,38,1,334,312,13
933374,2010,39,1,350,312,37
549571,2010,44,1,210,221,75
664381,2010,25,2,220,110,51
259154,2010,74,1,333,221,61
822843,2010,63,1,210,212,54
414750,2010,21,1,111,120,31
676799,2010,34,2,210,312,22
916348,2010,62,1,400,221,43
372792,2010,33,2,111,311,41
78891,2010,60,2,334,400,43
547601,2010,64,1,400,110,54
571315,2010,9,1,111,110,99
659124,2010,74,1,210,120,51
918208,2010,37,2,220,312,41
298043,2010,21,1,210,212,99
253486,2010,17,2,334,221,52
855757,2010,63,2,210,312,42
556606,2010,60,1,334,311,71
77447,2010,78,2,334,110,52
847251,2010,59,2,210,221,53
837865,2010,64,1,334,110,91
461214,2010,41,2,111,312,99
31681,2010,37,2,334,400,21
676038,2010,97,2,400,221,52
824835,2010,38,1,111,400,73
884424,2010,29,1,334,212,51
628947,2010,46,2,334,212,53
393177,2010,26,2,220,311,82
820041,2010,21,1,111,312,91
330307,2010,35,1,210,212,93
464612,2010,58,2,350,400,98
657527,2010,54,2,210,312,41
658308,2010,48,2,220,221,54
812667,2010,32,1,210,311,91
581794,2010,75,1,334,212,91
777314,2010,56,1,220,312,98
552049,2010,47,2,400,311,53
334964,2010,16,2,220,120,92
691227,2010,30,2,334,311,52
538595,2010,65,2,220,120,81
886354,2010,42,1,334,221,91
547110,2010,39,1,334,110,71
531253,2010,73,2,111,120,99
726075,2010,33,1,220,221,3
269728,2010,81,2,333,110,61
558169,2010,43,1,111,312,3
734235,2010,31,1,220,212,92
704450,2010,21,1,220,212,42
167371,2010,32,1,334,120,93
689038,2010,63,2,400,311,75
643075,2010,30,2,350,312,44
672683,2010,35,2,220,311,43
811919,2010,46,2,333,311,51
47119,2010,64,1,220,312,21
106262,2010,19,1,111,110,43
815826,2010,30,1,220,221,41
539869,2010,31,2,111,312,93
780881,2010,31,1,334,221,98
816228,2010,25,1,220,311,81
400446,2010,24,1,111,120,93
361256,2010,53,2,220,110,61
4053,2010,90,2,210,212,42
811160,2010,81,2,220,311,44
721770,2010,57,2,333,312,26
113222,2010,60,2,220,400,98
744512,2010,53,2,400,221,75
178275,2010,0,1,111,0,99
46904,2010,49,1,334,120,51
104339,2010,68,2,334,212,98
311526,2010,35,1,111,120,92
716211,2010,37,1,210,221,54
839632,2010,34,1,333,312,83
887534,2010,75,2,400,120,32
234381,2010,55,1,350,221,42
422196,2010,25,1,334,312,43
512245,2010,24,2,210,312,41
726788,2010,77,2,400,212,99
651653,2010,35,2,111,400,21
847889,2010,29,1,334,311,74
662349,2010,52,1,220,212,96
742567,2010,37,2,210,400,11
689024,2010,82,1,210,110,75
931691,2010,62,2,400,400,42
320349,2010,20,2,334,221,61
404590,2010,23,2,220,312,54
612121,2010,48,2,220,212,53
476871,2010,68,1,350,221,99
292074,2010,62,1,333,120,61
104416,2010,56,1,111,120,83
184268,2010,55,1,350,120,99
645390,2010,57,2,220,400,99
697299,2010,62,1,334,110,73
375906,2010,15,2,111,120,99
737204,2010,24,2,111,110,36
281937,2010,44,1,333,221,51
787169,2010,36,2,210,312,31
505014,2010,26,1,220,221,95
675727,2010,49,1,210,400,14
73887,2010,7,2,111,110,99
271971,2010,37,1,210,120,92
915144,2010,30,1,350,312,51
788349,2010,20,2,111,221,99
707236,2010,65,2,220,312,23
914136,2010,76,2,111,212,99
234010,2010,42,1,350,120,99
855785,2010,34,2,210,212,52
926699,2010,47,2,350,400,34
906878,2010,20,1,210,311,75
768253,2010,30,1,334,221,35
673425,2010,33,1,111,312,83
847300,2010,78,1,210,221,75
421319,2010,49,2,333,221,98
699797,2010,5,1,111,110,99
380360,2010,36,1,220,312,93
663165,2010,68,1,400,311,83
883011,2010,10,1,111,120,99
862411,2010,36,1,111,311,43
934061,2010,21,2,220,311,92
731851,2010,18,1,220,311,52
356814,2010,24,2,220,120,42
400432,2010,44,1,400,110,75
659409,2010,30,2,220,400,3
691535,2010,37,2,400,400,33
494830,2010,56,1,111,110,96
718275,2010,30,1,111,221,33
462925,2010,25,2,350,110,99
746887,2010,52,2,334,400,42
915806,2010,33,1,210,311,81
632969,2010,66,1,111,311,43
739238,2010,32,1,111,110,54
460582,2010,7,1,111,120,99
677947,2010,54,2,220,221,98
493780,2010,48,1,220,311,61
525588,2010,28,1,334,400,21
826200,2010,29,2,334,400,35
552952,2010,66,1,111,212,52
223414,2010,29,1,210,212,75
544377,2010,84,1,210,120,54
167030,2010,46,1,111,120,83
208288,2010,21,2,111,221,42
638431,2010,49,2,400,400,24
771760,2010,68,2,210,221,44
650189,2010,94,2,333,110,99
542403,2010,50,1,210,120,81
155935,2010,21,1,350,311,93
539057,2010,55,1,111,311,81
51028,2010,24,1,111,312,25
316592,2010,41,1,220,212,61
692045,2010,84,1,111,120,99
89011,2010,41,2,334,312,36
318624,2010,28,2,111,400,43
278017,2010,36,2,220,221,52
747415,2010,34,2,210,311,81
702810,2010,48,2,334,110,96
399402,2010,58,1,220,120,33
846650,2010,37,2,400,311,36
641119,2010,89,2,334,221,32
678806,2010,2,1,111,0,99
864108,2010,23,1,334,212,33
110007,2010,33,1,111,212,81
812742,2010,23,2,220,110,98
287622,2010,45,2,350,312,22
136792,2010,34,2,220,120,95
778924,2010,57,1,220,400,33
935695,2010,79,1,400,110,99
372177,2010,46,1,334,221,52
636166,2010,57,1,350,311,83
332261,2010,26,1,111,212,62
712081,2010,58,1,350,400,31
632062,2010,87,2,350,120,99
249583,2010,47,1,220,221,83
211641,2010,57,1,210,120,14
622808,2010,71,1,111,212,51
940449,2010,30,1,334,311,52
333644,2010,59,1,350,110,99
118741,2010,91,2,334,212,91
756486,2010,36,2,400,312,52
617558,2010,75,1,210,221,98
64164,2010,77,1,210,110,33
639538,2010,50,2,111,400,13
67455,2010,31,1,220,311,54
32001,2010,39,1,210,312,11
624436,2010,44,1,210,110,14
332760,2010,38,2,220,400,26
250290,2010,66,1,210,311,61
880162,2010,48,1,333,120,99
302397,2010,64,1,210,312,23
817573,2010,75,1,333,110,71
657012,2010,24,2,111,400,12
383932,2010,18,1,111,110,96
627614,2010,33,2,220,400,33
737772,2010,48,1,210,400,3
835574,2010,66,1,334,110,52
656224,2010,47,2,350,312,51
162265,2010,66,1,334,311,61
698557,2010,59,2,334,312,14
900459,2010,28,1,210,110,99
