Unnamed: 0,year,age,sex,marstd,edattaind,occ
2156,1981,28,1.0,220.0,221.0,792.0
39842,1981,37,1.0,210.0,120.0,613.0
137086,1981,26,2.0,330.0,311.0,961.0
26093,1981,22,2.0,210.0,312.0,286.0
225120,1981,39,1.0,210.0,110.0,424.0
180260,1981,98,1.0,100.0,110.0,999.0
55539,1981,49,2.0,210.0,120.0,943.0
55494,1981,22,1.0,100.0,212.0,723.0
128802,1981,44,2.0,210.0,120.0,302.0
18467,1981,22,1.0,220.0,221.0,674.0
174157,1981,35,1.0,210.0,120.0,760.0
237930,1981,42,1.0,210.0,120.0,752.0
269059,1981,42,1.0,220.0,212.0,430.0
10604,1981,48,1.0,210.0,110.0,503.0
70130,1981,61,2.0,100.0,120.0,952.0
223433,1981,22,2.0,100.0,312.0,423.0
26486,1981,24,1.0,210.0,311.0,302.0
28488,1981,56,1.0,100.0,221.0,999.0
4076,1981,31,1.0,220.0,221.0,995.0
196434,1981,45,1.0,210.0,110.0,420.0
213539,1981,43,1.0,210.0,311.0,120.0
183070,1981,95,1.0,210.0,120.0,990.0
153830,1981,71,1.0,100.0,120.0,410.0
28241,1981,47,2.0,210.0,400.0,730.0
107934,1981,18,2.0,330.0,221.0,921.0
37988,1981,52,2.0,210.0,311.0,64.0
32507,1981,33,1.0,100.0,212.0,220.0
218972,1981,34,1.0,220.0,110.0,835.0
67389,1981,30,2.0,210.0,312.0,753.0
100401,1981,77,1.0,100.0,110.0,632.0
98527,1981,59,1.0,210.0,120.0,950.0
67867,1981,52,1.0,220.0,212.0,631.0
72425,1981,37,1.0,220.0,212.0,505.0
7642,1981,53,1.0,210.0,212.0,286.0
237220,1981,53,1.0,210.0,120.0,420.0
72031,1981,29,1.0,220.0,120.0,813.0
232505,1981,22,1.0,220.0,120.0,302.0
38718,1981,28,1.0,210.0,212.0,619.0
92308,1981,41,1.0,220.0,110.0,310.0
59942,1981,7,2.0,100.0,120.0,999.0
217599,1981,27,1.0,210.0,212.0,74.0
164735,1981,65,1.0,400.0,120.0,998.0
70117,1981,72,1.0,330.0,212.0,671.0
46817,1981,25,2.0,220.0,311.0,212.0
25445,1981,67,1.0,210.0,400.0,30.0
34210,1981,35,2.0,220.0,120.0,614.0
161797,1981,83,1.0,210.0,110.0,424.0
167199,1981,27,2.0,210.0,212.0,961.0
128372,1981,56,2.0,210.0,120.0,420.0
133483,1981,42,1.0,100.0,120.0,450.0
116588,1981,28,1.0,210.0,312.0,262.0
207219,1981,45,1.0,100.0,221.0,998.0
5816,1981,43,1.0,210.0,120.0,502.0
37531,1981,35,1.0,210.0,221.0,690.0
1993,1981,27,1.0,220.0,221.0,614.0
76698,1981,64,2.0,400.0,311.0,999.0
29014,1981,26,1.0,100.0,212.0,660.0
41744,1981,40,2.0,350.0,110.0,921.0
27394,1981,37,2.0,210.0,400.0,321.0
218985,1981,20,2.0,210.0,120.0,835.0
11965,1981,24,1.0,210.0,221.0,230.0
149034,1981,37,2.0,210.0,212.0,45.0
121313,1981,22,2.0,330.0,311.0,998.0
25418,1981,35,2.0,210.0,221.0,286.0
28101,1981,24,2.0,100.0,400.0,999.0
217465,1981,79,2.0,400.0,110.0,998.0
278540,1981,35,2.0,220.0,120.0,921.0
32905,1981,32,1.0,220.0,311.0,667.0
10720,1981,46,1.0,210.0,311.0,646.0
88166,1981,12,1.0,400.0,110.0,998.0
8926,1981,39,2.0,330.0,110.0,990.0
81617,1981,18,2.0,100.0,120.0,930.0
137813,1981,22,1.0,210.0,221.0,212.0
51289,1981,21,1.0,220.0,212.0,630.0
171396,1981,29,1.0,220.0,212.0,718.0
264772,1981,8,2.0,100.0,120.0,999.0
165708,1981,33,1.0,330.0,221.0,640.0
80096,1981,18,1.0,100.0,110.0,640.0
67142,1981,24,1.0,100.0,120.0,310.0
219809,1981,88,1.0,210.0,110.0,410.0
29176,1981,83,2.0,400.0,221.0,999.0
263475,1981,40,1.0,210.0,212.0,420.0
64657,1981,32,1.0,210.0,312.0,48.0
