Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
34872,2011,100,20,52,2,100,400,44
481357,2011,100,20,46,1,210,400,32
462039,2011,100,20,65,1,332,400,33
470326,2011,0,20,64,1,400,311,71
134420,2011,0,20,37,2,100,212,93
311221,2011,100,20,50,1,210,212,61
383421,2011,100,20,54,1,210,212,52
217062,2011,100,20,25,1,210,311,75
57195,2011,100,20,32,2,350,311,73
73623,2011,100,20,67,2,100,120,61
228155,2011,100,20,57,2,400,311,44
132965,2011,100,20,27,2,100,322,34
424275,2011,200,20,24,2,350,212,52
284418,2011,100,20,36,1,350,212,61
307967,2011,100,20,71,2,210,212,81
371562,2011,100,20,39,2,400,311,41
251391,2011,200,20,56,1,350,212,91
400863,2011,100,20,71,2,210,212,14
354376,2011,100,20,15,1,100,212,999
467454,2011,100,20,66,1,400,311,14
148177,2011,100,20,63,2,400,212,92
353,2011,100,20,70,1,400,311,23
216918,2011,100,20,81,1,400,212,72
322611,2011,100,20,32,1,350,311,93
291470,2011,100,20,24,1,350,322,35
91660,2011,100,20,51,2,210,212,42
173800,2011,100,20,38,1,210,400,21
205818,2011,100,20,82,2,400,212,73
365177,2011,100,20,63,2,400,311,74
209284,2011,100,20,67,1,400,110,75
155991,2011,100,20,71,1,400,400,12
95140,2011,100,20,40,2,400,212,61
429483,2011,100,20,62,1,210,311,51
409176,2011,100,20,66,2,100,400,31
310632,2011,100,20,71,1,210,212,998
313395,2011,100,20,34,1,332,311,72
292505,2011,100,20,60,2,400,400,53
409477,2011,0,20,47,2,332,400,22
224654,2011,100,20,42,1,210,212,53
260141,2011,100,20,42,1,100,311,999
334597,2011,100,20,52,2,350,311,41
397309,2011,100,20,33,2,210,322,44
240973,2011,200,20,31,2,332,400,14
96832,2011,100,20,67,2,210,400,22
378484,2011,100,20,60,2,332,311,52
493771,2011,100,20,58,2,100,311,31
298047,2011,100,20,86,2,400,400,22
311248,2011,100,20,39,2,100,400,25
67779,2011,100,20,74,2,400,110,51
97706,2011,100,20,39,1,210,322,72
294267,2011,200,20,62,2,332,311,33
304153,2011,100,20,38,2,100,311,92
385898,2011,100,20,32,1,350,400,31
133229,2011,100,20,28,1,100,311,34
301785,2011,100,20,41,1,350,212,53
485579,2011,100,20,71,1,400,120,91
2840,2011,200,20,70,2,350,110,42
471021,2011,100,20,76,1,210,400,26
126113,2011,100,20,68,2,350,120,81
344147,2011,100,20,72,2,100,311,21
196298,2011,100,20,87,1,210,212,61
309194,2011,100,20,70,1,210,400,52
458361,2011,100,20,22,2,210,400,42
356721,2011,100,20,79,2,100,311,26
203183,2011,200,20,57,1,100,311,42
439881,2011,0,20,39,2,100,212,71
286728,2011,0,20,49,1,100,212,62
348692,2011,100,20,70,1,350,311,52
182354,2011,100,20,52,1,400,212,81
464022,2011,100,20,61,2,210,311,34
211712,2011,100,20,34,1,400,322,33
273768,2011,100,20,59,1,100,400,31
267446,2011,100,20,72,2,210,311,41
325890,2011,100,20,63,1,210,311,83
234869,2011,100,20,32,2,332,400,22
285398,2011,100,20,33,2,100,400,54
99719,2011,100,20,39,1,100,322,54
101347,2011,100,20,35,2,350,311,33
198737,2011,100,20,74,2,350,311,44
24412,2011,100,20,52,1,332,400,14
287583,2011,100,20,52,2,350,311,92
106919,2011,100,20,47,1,400,311,43
84123,2011,0,20,81,2,100,212,51
167433,2011,100,20,62,2,210,311,22
424845,2011,100,20,38,1,100,400,21
103617,2011,100,20,72,2,210,400,14
439570,2011,100,20,67,1,350,311,34
333999,2011,100,20,50,1,350,400,31
396823,2011,100,20,52,2,332,212,61
180437,2011,100,20,67,2,400,212,43
142939,2011,100,20,55,1,400,212,52
94609,2011,100,20,37,2,332,311,91
337587,2011,100,20,72,2,400,311,42
244057,2011,100,20,85,2,100,212,92
491221,2011,100,20,86,2,400,120,52
372785,2011,100,20,66,1,400,400,23
57220,2011,100,20,40,2,332,311,14
259338,2011,100,20,29,1,350,311,61
375408,2011,100,20,40,1,210,212,73
78322,2011,0,20,42,2,100,110,81
107151,2011,100,20,42,1,332,212,52
169649,2011,100,20,66,2,210,212,82
369896,2011,100,20,32,1,100,212,92
151108,2011,100,20,24,2,210,311,82
135649,2011,100,20,64,1,400,311,54
284104,2011,100,20,57,2,350,400,21
138269,2011,100,20,25,2,100,311,71
485688,2011,100,20,32,1,210,400,23
143421,2011,100,20,52,2,100,400,31
420763,2011,100,20,29,2,210,322,24
356384,2011,100,20,48,2,400,311,82
354223,2011,100,20,47,2,210,400,53
391506,2011,100,20,74,2,350,212,53
194708,2011,100,20,43,1,210,110,92
348370,2011,100,20,25,1,100,322,73
171919,2011,100,20,56,1,350,311,13
452083,2011,100,20,41,1,350,322,43
54228,2011,100,20,66,2,332,400,53
436902,2011,100,20,32,2,350,311,82
85503,2011,100,20,28,2,350,311,74
428500,2011,200,20,61,1,350,311,12
456218,2011,100,20,64,1,210,212,74
272794,2011,0,20,32,2,100,400,43
250099,2011,100,20,36,1,332,311,14
119582,2011,100,20,16,2,100,212,999
304164,2011,100,20,43,2,332,400,24
194214,2011,100,20,53,2,400,212,51
396602,2011,100,20,46,1,210,400,23
148256,2011,100,20,25,2,350,311,31
387171,2011,100,20,28,2,400,400,52
465338,2011,100,20,35,1,100,212,93
441221,2011,200,20,30,2,100,322,34
476368,2011,100,20,47,1,350,400,31
391017,2011,100,20,13,1,100,212,999
449534,2011,100,20,66,1,400,311,72
332011,2011,100,20,38,2,210,400,54
87819,2011,100,20,64,1,332,311,32
326098,2011,200,20,28,2,350,212,998
203983,2011,100,20,81,1,210,212,998
213438,2011,100,20,75,1,350,212,82
297315,2011,100,20,72,2,332,400,13
200090,2011,100,20,62,2,210,311,44
447573,2011,100,20,41,2,100,311,12
334833,2011,100,20,38,2,210,311,23
252190,2011,100,20,42,2,100,322,34
193164,2011,100,20,39,1,100,311,83
231194,2011,100,20,33,2,100,322,31
334580,2011,100,20,2,1,100,0,999
142694,2011,100,20,55,2,332,120,91
141991,2011,100,20,39,1,210,400,11
234006,2011,100,20,46,2,400,311,96
324982,2011,100,20,40,2,350,322,51
330373,2011,100,20,29,1,100,322,43
219457,2011,200,20,29,1,100,400,999
299357,2011,100,20,86,1,210,400,26
305534,2011,100,20,54,1,400,120,52
1668,2011,100,20,46,2,210,311,52
257261,2011,100,20,64,2,332,311,43
287813,2011,100,20,52,2,210,212,41
322757,2011,100,20,44,2,332,400,26
420877,2011,100,20,91,1,350,400,22
339611,2011,100,20,34,2,350,311,92
237618,2011,100,20,40,2,100,212,73
297825,2011,100,20,79,1,400,311,71
471856,2011,100,20,43,1,210,212,96
372739,2011,100,20,55,2,350,212,41
494450,2011,100,20,62,1,400,400,11
398042,2011,100,20,58,2,400,212,54
444660,2011,100,20,20,2,100,212,75
155282,2011,100,20,51,2,332,400,23
211046,2011,100,20,50,1,100,212,82
241225,2011,100,20,68,1,210,120,75
337250,2011,100,20,11,2,100,212,999
360195,2011,100,20,67,2,100,212,61
327449,2011,0,20,29,2,100,212,81
63315,2011,100,20,60,1,400,400,72
313941,2011,100,20,33,1,210,400,35
216591,2011,100,20,49,2,210,212,96
459861,2011,100,20,46,1,210,322,24
289241,2011,0,20,68,1,350,311,51
494739,2011,100,20,75,1,400,212,61
206821,2011,100,20,37,1,100,120,96
246583,2011,100,20,44,2,100,400,92
153482,2011,100,20,45,1,210,212,93
457675,2011,100,20,30,2,332,311,41
468533,2011,100,20,39,1,100,322,35
224644,2011,100,20,42,2,210,400,61
325737,2011,100,20,42,1,332,311,93
74065,2011,100,20,30,1,350,322,83
191762,2011,100,20,41,1,210,311,44
141883,2011,100,20,32,2,332,212,61
313458,2011,100,20,57,2,350,400,34
112992,2011,100,20,33,1,100,212,92
346590,2011,100,20,91,2,400,212,33
477605,2011,100,20,24,2,210,311,31
481316,2011,100,20,48,2,210,212,53
316142,2011,100,20,69,1,210,311,31
409078,2011,100,20,51,1,210,322,21
320475,2011,100,20,49,2,210,400,51
219588,2011,100,20,71,1,350,311,42
348658,2011,100,20,71,1,350,311,83
448668,2011,100,20,41,2,210,400,32
103901,2011,100,20,65,2,400,212,75
453134,2011,100,20,83,1,350,212,81
169213,2011,100,20,43,2,100,212,998
122280,2011,200,20,49,2,350,311,74
370614,2011,100,20,49,1,210,311,96
54957,2011,100,20,71,1,400,212,73
114047,2011,0,20,35,1,210,322,51
31202,2011,100,20,41,1,100,212,13
381633,2011,100,20,22,1,100,322,74
254226,2011,100,20,56,1,210,311,11
117908,2011,100,20,67,2,400,110,93
420601,2011,100,20,18,2,100,322,999
141170,2011,100,20,27,2,100,400,14
28131,2011,100,20,27,2,332,400,24
180274,2011,100,20,67,2,210,311,53
390367,2011,0,20,72,2,100,212,93
386073,2011,100,20,43,2,332,322,32
90658,2011,100,20,41,2,210,212,999
