Unnamed: 0,year,ownershipd,perwt,age,sex,marstd,edattaind,occ
95690,2011,100,20,47,1,100,400,26
39577,2011,100,20,19,2,100,322,73
405841,2011,100,20,44,2,332,311,24
60299,2011,100,20,57,1,100,400,13
91283,2011,100,20,50,1,350,322,72
156156,2011,100,20,88,1,400,311,41
435041,2011,100,20,44,2,210,311,42
86815,2011,100,20,48,2,332,311,91
441238,2011,100,20,46,2,350,322,73
60468,2011,100,20,53,2,100,311,41
352870,2011,100,20,28,1,100,400,25
458257,2011,100,20,44,2,210,110,81
402051,2011,100,20,50,1,350,400,61
97697,2011,100,20,42,1,100,311,51
2098,2011,100,20,91,2,400,212,92
420205,2011,100,20,65,2,400,311,33
1413,2011,100,20,75,2,210,120,81
156868,2011,100,20,30,2,350,212,81
36530,2011,100,20,31,2,100,322,41
357076,2011,100,20,67,2,210,400,43
19877,2011,100,20,89,1,210,311,31
41687,2011,0,20,39,2,100,110,998
494217,2011,100,20,33,2,100,212,53
217797,2011,100,20,59,2,400,400,54
34897,2011,100,20,55,1,400,311,13
488708,2011,100,20,46,2,210,110,96
440449,2011,200,20,65,1,350,311,31
22445,2011,100,20,57,1,400,311,54
369136,2011,100,20,42,1,350,212,61
174968,2011,100,20,56,1,210,212,34
495816,2011,100,20,48,1,332,400,23
487674,2011,100,20,52,1,210,311,43
308469,2011,100,20,52,1,350,400,21
4944,2011,100,20,43,1,210,322,75
455474,2011,100,20,22,1,100,311,35
280335,2011,100,20,69,2,350,212,73
58139,2011,100,20,40,1,210,322,72
348859,2011,100,20,72,2,100,212,998
226015,2011,100,20,58,2,100,311,75
22951,2011,0,20,22,1,100,400,25
178394,2011,100,20,46,2,350,311,24
1329,2011,100,20,81,2,100,311,12
390920,2011,100,20,26,1,210,322,72
282259,2011,100,20,25,1,100,322,91
235982,2011,100,20,34,1,350,400,32
157677,2011,100,20,64,1,350,311,61
444013,2011,100,20,38,1,100,311,13
317028,2011,100,20,30,1,210,212,999
428696,2011,100,20,47,2,350,311,32
69002,2011,100,20,51,2,400,311,82
197852,2011,200,20,38,2,100,311,14
287449,2011,100,20,75,1,210,110,93
44632,2011,100,20,6,1,100,0,999
78095,2011,100,20,52,2,350,212,33
36455,2011,100,20,45,1,100,400,1
300086,2011,100,20,65,1,400,400,26
53153,2011,100,20,0,1,100,0,999
55124,2011,100,20,42,2,100,400,24
316341,2011,100,20,85,2,210,120,999
35617,2011,100,20,64,2,210,400,26
396919,2011,100,20,64,2,400,400,1
9908,2011,100,20,36,1,332,311,24
601,2011,100,20,32,2,100,400,26
353424,2011,100,20,56,1,210,400,24
495980,2011,100,20,27,2,100,322,24
17210,2011,100,20,44,1,350,311,93
29031,2011,100,20,29,1,210,322,2
348474,2011,100,20,64,2,210,212,91
346146,2011,0,20,30,1,210,400,1
111244,2011,100,20,90,1,400,212,91
46748,2011,100,20,61,2,350,400,24
351560,2011,100,20,43,1,350,400,43
178017,2011,100,20,33,2,210,311,51
222585,2011,100,20,34,1,210,322,75
396010,2011,100,20,86,1,400,212,61
307857,2011,100,20,37,1,350,311,998
388591,2011,100,20,36,1,210,311,998
38808,2011,100,20,24,2,100,400,999
138328,2011,100,20,48,2,350,311,12
