Unnamed: 0,country,year,persons,hhwt,gq,regionw,ownershipd
175378,348,2011,2,20,10,41,100
246415,348,2011,2,20,10,41,200
491805,348,2011,3,20,10,41,100
28187,348,2011,4,20,10,41,100
436522,348,2011,1,20,10,41,100
472893,348,2011,4,20,10,41,100
285236,348,2011,4,20,10,41,100
369653,348,2011,2,20,10,41,100
421094,348,2011,6,20,10,41,100
262835,348,2011,4,20,10,41,200
249905,348,2011,1,20,10,41,100
419898,348,2011,2,20,10,41,100
40286,348,2011,6,20,10,41,100
227817,348,2011,3,20,10,41,100
448290,348,2011,2,20,10,41,100
387677,348,2011,4,20,10,41,100
392546,348,2011,4,20,10,41,100
309265,348,2011,2,20,10,41,100
318960,348,2011,1,20,10,41,100
165376,348,2011,5,20,10,41,100
389823,348,2011,2,20,10,41,100
186339,348,2011,2,20,10,41,100
133262,348,2011,2,20,10,41,100
464795,348,2011,2,20,10,41,100
234476,348,2011,3,20,10,41,100
448866,348,2011,3,20,10,41,100
349386,348,2011,2,20,10,41,100
175708,348,2011,2,20,10,41,100
407028,348,2011,3,20,10,41,100
130697,348,2011,3,20,10,41,100
44597,348,2011,2,20,10,41,100
322570,348,2011,2,20,10,41,100
164033,348,2011,2,20,10,41,100
418213,348,2011,4,20,10,41,100
220882,348,2011,1,20,10,41,100
79433,348,2011,5,20,10,41,100
380768,348,2011,4,20,10,41,100
38608,348,2011,2,20,10,41,100
489665,348,2011,5,20,10,41,100
193879,348,2011,3,20,10,41,100
163884,348,2011,3,20,10,41,100
353601,348,2011,4,20,10,41,100
123904,348,2011,2,20,10,41,100
409778,348,2011,7,20,10,41,100
178150,348,2011,3,20,10,41,100
249879,348,2011,1,20,10,41,100
456174,348,2011,2,20,10,41,100
169915,348,2011,4,20,10,41,100
358462,348,2011,3,20,10,41,100
117343,348,2011,3,20,10,41,100
418115,348,2011,4,20,10,41,100
169401,348,2011,3,20,10,41,100
459413,348,2011,5,20,10,41,100
482986,348,2011,2,20,10,41,100
201397,348,2011,4,20,10,41,100
60141,348,2011,3,20,10,41,100
204587,348,2011,3,20,10,41,100
188919,348,2011,1,20,10,41,100
316659,348,2011,5,20,10,41,100
471960,348,2011,3,20,10,41,100
337935,348,2011,1,20,10,41,100
370798,348,2011,2,20,10,41,100
384994,348,2011,4,20,10,41,100
436569,348,2011,4,20,10,41,100
209271,348,2011,2,20,10,41,100
