Unnamed: 0,country,year,persons,hhwt,gq,regionw,ownershipd
526861,348,1980,1,20,20,41,0
204981,348,1980,4,20,10,41,100
244059,348,1980,2,20,10,41,100
336950,348,1980,13,20,10,41,100
149239,348,1980,4,20,10,41,210
111883,348,1980,2,20,10,41,100
50961,348,1980,4,20,10,41,100
526694,348,1980,1,20,20,41,0
449589,348,1980,3,20,10,41,210
74775,348,1980,3,20,10,41,100
454847,348,1980,4,20,10,41,210
325951,348,1980,4,20,10,41,100
164420,348,1980,2,20,10,41,100
289782,348,1980,2,20,10,41,100
390037,348,1980,2,20,10,41,100
518581,348,1980,3,20,10,41,100
290373,348,1980,8,20,10,41,100
375331,348,1980,3,20,10,41,100
446368,348,1980,2,20,10,41,210
150852,348,1980,5,20,10,41,100
455554,348,1980,4,20,10,41,210
17635,348,1980,2,20,10,41,100
499873,348,1980,4,20,10,41,100
341562,348,1980,2,20,10,41,100
54302,348,1980,3,20,10,41,100
178603,348,1980,4,20,10,41,100
231519,348,1980,2,20,10,41,210
129009,348,1980,4,20,10,41,100
191865,348,1980,3,20,10,41,100
48042,348,1980,4,20,10,41,100
156045,348,1980,4,20,10,41,100
263440,348,1980,4,20,10,41,100
359443,348,1980,3,20,10,41,100
435687,348,1980,3,20,10,41,100
176501,348,1980,3,20,10,41,100
387710,348,1980,5,20,10,41,100
212836,348,1980,3,20,10,41,210
406375,348,1980,1,20,10,41,100
376284,348,1980,5,20,10,41,100
356570,348,1980,3,20,10,41,100
468335,348,1980,4,20,10,41,210
303390,348,1980,2,20,10,41,210
481155,348,1980,3,20,10,41,100
434670,348,1980,4,20,10,41,210
294519,348,1980,6,20,10,41,100
414498,348,1980,3,20,10,41,100
238041,348,1980,5,20,10,41,100
304891,348,1980,6,20,10,41,210
254994,348,1980,2,20,10,41,100
165379,348,1980,2,20,10,41,210
436717,348,1980,2,20,10,41,100
441669,348,1980,2,20,10,41,210
135816,348,1980,3,20,10,41,210
93543,348,1980,7,20,10,41,100
442139,348,1980,2,20,10,41,210
487992,348,1980,3,20,10,41,210
513387,348,1980,2,20,10,41,210
367404,348,1980,3,20,10,41,100
350912,348,1980,3,20,10,41,100
268833,348,1980,3,20,10,41,210
473935,348,1980,3,20,10,41,100
88538,348,1980,4,20,10,41,100
375549,348,1980,7,20,10,41,100
205373,348,1980,3,20,10,41,100
137190,348,1980,5,20,10,41,100
332587,348,1980,4,20,10,41,100
223110,348,1980,5,20,10,41,100
74427,348,1980,4,20,10,41,210
174299,348,1980,2,20,10,41,100
368006,348,1980,4,20,10,41,210
113710,348,1980,2,20,10,41,100
434998,348,1980,4,20,10,41,100
491322,348,1980,2,20,10,41,100
100812,348,1980,4,20,10,41,100
180805,348,1980,6,20,10,41,210
469451,348,1980,2,20,10,41,210
265636,348,1980,3,20,10,41,100
390487,348,1980,4,20,10,41,210
462459,348,1980,5,20,10,41,210
170696,348,1980,4,20,10,41,100
94395,348,1980,2,20,10,41,100
352213,348,1980,3,20,10,41,210
77025,348,1980,3,20,10,41,100
62449,348,1980,2,20,10,41,210
112541,348,1980,4,20,10,41,100
203046,348,1980,2,20,10,41,100
495116,348,1980,5,20,10,41,100
165777,348,1980,3,20,10,41,100
369290,348,1980,2,20,10,41,100
384897,348,1980,3,20,10,41,100
9646,348,1980,3,20,10,41,210
425577,348,1980,3,20,10,41,210
397003,348,1980,5,20,10,41,100
493449,348,1980,7,20,10,41,100
320339,348,1980,4,20,10,41,100
147058,348,1980,1,20,10,41,100
3073,348,1980,4,20,10,41,100
339586,348,1980,3,20,10,41,100
202760,348,1980,3,20,10,41,100
85566,348,1980,5,20,10,41,100
75118,348,1980,5,20,10,41,100
470034,348,1980,4,20,10,41,100
385577,348,1980,3,20,10,41,210
171561,348,1980,4,20,10,41,100
498903,348,1980,2,20,10,41,100
336024,348,1980,4,20,10,41,100
81284,348,1980,6,20,10,41,100
377135,348,1980,2,20,10,41,100
412129,348,1980,6,20,10,41,100
162468,348,1980,5,20,10,41,100
93052,348,1980,4,20,10,41,100
120508,348,1980,2,20,10,41,100
58832,348,1980,6,20,10,41,100
338060,348,1980,5,20,10,41,100
321863,348,1980,5,20,10,41,100
437024,348,1980,3,20,10,41,210
125577,348,1980,3,20,10,41,100
425824,348,1980,4,20,10,41,100
439283,348,1980,4,20,10,41,210
256067,348,1980,3,20,10,41,100
413876,348,1980,6,20,10,41,100
27645,348,1980,4,20,10,41,100
41411,348,1980,2,20,10,41,100
118482,348,1980,4,20,10,41,210
531890,348,1980,1,20,20,41,0
300000,348,1980,5,20,10,41,100
54151,348,1980,4,20,10,41,100
109500,348,1980,2,20,10,41,100
406883,348,1980,3,20,10,41,100
185565,348,1980,2,20,10,41,100
238835,348,1980,3,20,10,41,100
136591,348,1980,3,20,10,41,100
326623,348,1980,4,20,10,41,100
111740,348,1980,3,20,10,41,100
399494,348,1980,1,20,10,41,210
90970,348,1980,4,20,10,41,100
24038,348,1980,4,20,10,41,100
146750,348,1980,1,20,10,41,100
298930,348,1980,5,20,10,41,100
1406,348,1980,4,20,10,41,100
284843,348,1980,5,20,10,41,100
385987,348,1980,2,20,10,41,100
26720,348,1980,5,20,10,41,100
377087,348,1980,4,20,10,41,210
288785,348,1980,4,20,10,41,100
190175,348,1980,4,20,10,41,100
48679,348,1980,2,20,10,41,100
382181,348,1980,2,20,10,41,210
70376,348,1980,2,20,10,41,100
1128,348,1980,3,20,10,41,100
117164,348,1980,2,20,10,41,100
399830,348,1980,7,20,10,41,100
193468,348,1980,3,20,10,41,210
507735,348,1980,1,20,10,41,210
386720,348,1980,2,20,10,41,100
180724,348,1980,5,20,10,41,100
47266,348,1980,6,20,10,41,100
263929,348,1980,3,20,10,41,100
197036,348,1980,5,20,10,41,100
392681,348,1980,3,20,10,41,210
161348,348,1980,2,20,10,41,100
34225,348,1980,6,20,10,41,100
208246,348,1980,2,20,10,41,100
93083,348,1980,2,20,10,41,100
446698,348,1980,3,20,10,41,210
459899,348,1980,2,20,10,41,100
249242,348,1980,2,20,10,41,100
146564,348,1980,9,20,10,41,210
343146,348,1980,4,20,10,41,100
160351,348,1980,7,20,10,41,100
374514,348,1980,5,20,10,41,100
321384,348,1980,2,20,10,41,100
99502,348,1980,3,20,10,41,100
357323,348,1980,4,20,10,41,210
518967,348,1980,3,20,10,41,100
79030,348,1980,5,20,10,41,210
124994,348,1980,3,20,10,41,100
335942,348,1980,2,20,10,41,210
62571,348,1980,3,20,10,41,100
444343,348,1980,2,20,10,41,210
242099,348,1980,1,20,10,41,210
479669,348,1980,1,20,10,41,210
