Unnamed: 0,country,year,persons,hhwt,gq,regionw,ownershipd
622,756,1980,4,20,10,44,210
152103,756,1980,1,20,10,44,210
209193,756,1980,2,20,10,44,100
157182,756,1980,3,20,10,44,100
299583,756,1980,3,20,10,44,210
141835,756,1980,4,20,10,44,100
29359,756,1980,6,20,10,44,210
115256,756,1980,4,20,10,44,210
40940,756,1980,1,20,10,44,210
118879,756,1980,1,20,10,44,210
299199,756,1980,4,20,10,44,210
269014,756,1980,2,20,10,44,100
219689,756,1980,2,20,10,44,210
226723,756,1980,4,20,10,44,100
227781,756,1980,3,20,10,44,100
189243,756,1980,13,20,10,44,100
238465,756,1980,3,20,10,44,210
147052,756,1980,2,20,10,44,210
175486,756,1980,3,20,10,44,210
105060,756,1980,1,20,10,44,210
126526,756,1980,2,20,10,44,100
55288,756,1980,6,20,10,44,210
251238,756,1980,2,20,10,44,223
259219,756,1980,3,20,10,44,100
169288,756,1980,2,20,10,44,210
50501,756,1980,6,20,10,44,210
74632,756,1980,4,20,10,44,210
81612,756,1980,2,20,10,44,100
287453,756,1980,6,20,10,44,252
38416,756,1980,3,20,10,44,210
105924,756,1980,2,20,10,44,100
251709,756,1980,4,20,10,44,251
95338,756,1980,6,20,10,44,100
222561,756,1980,3,20,10,44,210
14749,756,1980,3,20,10,44,100
280499,756,1980,2,20,10,44,100
24288,756,1980,3,20,10,44,251
241664,756,1980,3,20,10,44,100
88121,756,1980,6,20,10,44,210
156180,756,1980,3,20,10,44,192
11738,756,1980,2,20,10,44,210
169133,756,1980,2,20,10,44,210
90578,756,1980,1,20,10,44,210
234896,756,1980,2,20,10,44,100
111619,756,1980,6,20,10,44,100
123927,756,1980,5,20,10,44,210
214545,756,1980,2,20,10,44,100
79474,756,1980,3,20,10,44,210
206892,756,1980,6,20,10,44,100
27353,756,1980,5,20,10,44,192
38506,756,1980,5,20,10,44,210
290465,756,1980,6,20,10,44,210
25548,756,1980,3,20,10,44,210
164777,756,1980,3,20,10,44,223
107971,756,1980,1,20,10,44,210
190417,756,1980,4,20,10,44,210
141167,756,1980,3,20,10,44,100
248340,756,1980,2,20,10,44,210
3065,756,1980,5,20,10,44,251
92978,756,1980,2,20,10,44,252
55801,756,1980,5,20,10,44,210
156881,756,1980,3,20,10,44,210
243728,756,1980,2,20,10,44,210
252641,756,1980,1,20,10,44,210
35738,756,1980,4,20,10,44,210
14171,756,1980,4,20,10,44,210
143994,756,1980,4,20,10,44,210
187636,756,1980,5,20,10,44,100
315292,756,1980,3,20,21,44,0
193379,756,1980,3,20,10,44,210
106384,756,1980,1,20,10,44,210
256847,756,1980,3,20,10,44,210
252734,756,1980,1,20,10,44,210
71392,756,1980,4,20,10,44,223
49808,756,1980,1,20,10,44,210
221790,756,1980,2,20,10,44,210
211859,756,1980,3,20,10,44,100
223923,756,1980,4,20,10,44,100
207950,756,1980,5,20,10,44,100
168166,756,1980,2,20,10,44,223
235251,756,1980,2,20,10,44,210
3126,756,1980,2,20,10,44,210
217640,756,1980,2,20,10,44,100
219101,756,1980,4,20,10,44,210
83253,756,1980,4,20,10,44,210
229942,756,1980,2,20,10,44,100
94587,756,1980,4,20,10,44,210
189406,756,1980,5,20,10,44,210
280512,756,1980,2,20,10,44,210
184083,756,1980,4,20,10,44,100
30927,756,1980,2,20,10,44,100
208654,756,1980,4,20,10,44,100
37558,756,1980,2,20,10,44,223
3892,756,1980,4,20,10,44,210
162839,756,1980,1,20,10,44,210
257233,756,1980,6,20,10,44,210
300242,756,1980,1,20,10,44,210
240903,756,1980,3,20,10,44,210
51774,756,1980,4,20,10,44,210
172328,756,1980,2,20,10,44,100
58117,756,1980,1,20,10,44,210
251577,756,1980,4,20,10,44,210
91411,756,1980,3,20,10,44,210
40969,756,1980,6,20,10,44,210
122778,756,1980,2,20,10,44,210
30164,756,1980,2,20,10,44,210
108363,756,1980,8,20,10,44,100
297545,756,1980,2,20,10,44,210
92993,756,1980,4,20,10,44,210
54563,756,1980,4,20,10,44,210
306395,756,1980,2,20,10,44,252
187805,756,1980,9,20,10,44,100
164032,756,1980,2,20,10,44,210
224347,756,1980,3,20,10,44,210
193249,756,1980,2,20,10,44,100
106524,756,1980,1,20,10,44,210
106889,756,1980,1,20,10,44,210
79539,756,1980,4,20,10,44,100
242723,756,1980,3,20,10,44,210
244400,756,1980,3,20,10,44,100
180672,756,1980,5,20,10,44,100
264173,756,1980,4,20,10,44,210
39930,756,1980,3,20,10,44,251
78184,756,1980,3,20,10,44,210
69026,756,1980,4,20,10,44,210
88346,756,1980,3,20,10,44,100
105001,756,1980,4,20,10,44,210
162626,756,1980,1,20,10,44,100
158967,756,1980,5,20,10,44,210
308271,756,1980,3,20,21,44,0
59296,756,1980,1,20,10,44,210
291394,756,1980,3,20,10,44,210
304159,756,1980,3,20,10,44,210
279742,756,1980,2,20,10,44,210
6791,756,1980,5,20,10,44,100
210758,756,1980,1,20,10,44,210
134966,756,1980,5,20,10,44,100
177319,756,1980,2,20,10,44,100
149475,756,1980,3,20,10,44,210
159208,756,1980,4,20,10,44,210
135399,756,1980,1,20,10,44,210
216467,756,1980,2,20,10,44,100
53790,756,1980,3,20,10,44,223
270973,756,1980,4,20,10,44,100
220444,756,1980,2,20,10,44,100
85242,756,1980,2,20,10,44,100
63439,756,1980,3,20,10,44,100
52534,756,1980,1,20,10,44,210
106691,756,1980,2,20,10,44,210
149499,756,1980,4,20,10,44,210
128269,756,1980,2,20,10,44,210
55558,756,1980,3,20,10,44,210
265018,756,1980,2,20,10,44,210
294116,756,1980,1,20,10,44,210
133790,756,1980,4,20,10,44,210
183588,756,1980,1,20,10,44,100
43997,756,1980,3,20,10,44,210
30035,756,1980,4,20,10,44,100
56587,756,1980,1,20,10,44,100
316044,756,1980,6,20,21,44,0
61646,756,1980,1,20,10,44,100
178501,756,1980,3,20,10,44,210
252449,756,1980,2,20,10,44,210
297186,756,1980,2,20,10,44,223
183888,756,1980,6,20,10,44,100
167315,756,1980,3,20,10,44,100
222772,756,1980,4,20,10,44,210
71619,756,1980,1,20,10,44,210
32768,756,1980,2,20,10,44,100
225856,756,1980,3,20,10,44,210
162707,756,1980,4,20,10,44,210
124509,756,1980,5,20,10,44,100
144433,756,1980,1,20,10,44,100
132114,756,1980,2,20,10,44,210
282758,756,1980,3,20,10,44,251
160283,756,1980,5,20,10,44,210
129926,756,1980,5,20,10,44,210
223494,756,1980,1,20,10,44,210
195908,756,1980,2,20,10,44,223
50567,756,1980,2,20,10,44,210
303811,756,1980,1,20,10,44,210
174339,756,1980,1,20,10,44,210
276299,756,1980,2,20,10,44,100
105609,756,1980,3,20,10,44,210
226792,756,1980,3,20,10,44,210
84280,756,1980,2,20,10,44,192
119993,756,1980,1,20,10,44,210
258160,756,1980,2,20,10,44,210
188496,756,1980,3,20,10,44,210
57607,756,1980,4,20,10,44,251
177801,756,1980,5,20,10,44,210
236217,756,1980,2,20,10,44,192
82840,756,1980,5,20,10,44,210
41325,756,1980,3,20,10,44,210
39088,756,1980,1,20,10,44,210
55443,756,1980,1,20,10,44,210
264337,756,1980,2,20,10,44,100
255969,756,1980,1,20,10,44,210
258742,756,1980,4,20,10,44,210
226979,756,1980,1,20,10,44,210
289664,756,1980,2,20,10,44,100
94632,756,1980,3,20,10,44,100
29106,756,1980,5,20,10,44,210
32110,756,1980,4,20,10,44,210
119095,756,1980,5,20,10,44,100
104444,756,1980,4,20,10,44,210
2970,756,1980,3,20,10,44,210
