Unnamed: 0,country,year,persons,hhwt,gq,regionw,ownershipd
243928,756,1980,2,20,10,44,100
258602,756,1980,4,20,10,44,210
1498,756,1980,4,20,10,44,100
46792,756,1980,3,20,10,44,210
82074,756,1980,4,20,10,44,210
260717,756,1980,2,20,10,44,100
50151,756,1980,3,20,10,44,210
193798,756,1980,3,20,10,44,210
107483,756,1980,6,20,10,44,192
118344,756,1980,4,20,10,44,100
288551,756,1980,3,20,10,44,210
231478,756,1980,4,20,10,44,100
202945,756,1980,4,20,10,44,210
127858,756,1980,1,20,10,44,252
278393,756,1980,4,20,10,44,100
241718,756,1980,3,20,10,44,210
183254,756,1980,2,20,10,44,100
280884,756,1980,2,20,10,44,210
248482,756,1980,2,20,10,44,100
31235,756,1980,2,20,10,44,210
143221,756,1980,4,20,10,44,210
287045,756,1980,2,20,10,44,210
69279,756,1980,1,20,10,44,210
109542,756,1980,1,20,10,44,210
174667,756,1980,1,20,10,44,210
222690,756,1980,3,20,10,44,100
309238,756,1980,3,20,22,44,0
97097,756,1980,6,20,10,44,100
119874,756,1980,5,20,10,44,210
70933,756,1980,3,20,10,44,210
281775,756,1980,1,20,10,44,210
230880,756,1980,2,20,10,44,210
308122,756,1980,13,20,21,44,0
278778,756,1980,3,20,10,44,100
198710,756,1980,3,20,10,44,210
9550,756,1980,3,20,10,44,210
89110,756,1980,2,20,10,44,210
19256,756,1980,5,20,10,44,100
130077,756,1980,1,20,10,44,192
187772,756,1980,7,20,10,44,100
148681,756,1980,5,20,10,44,210
221426,756,1980,4,20,10,44,100
302606,756,1980,3,20,10,44,210
713,756,1980,2,20,10,44,100
266733,756,1980,3,20,10,44,210
162272,756,1980,2,20,10,44,100
39872,756,1980,2,20,10,44,223
76686,756,1980,3,20,10,44,100
222180,756,1980,4,20,10,44,210
45855,756,1980,1,20,10,44,210
103856,756,1980,5,20,10,44,210
192372,756,1980,5,20,10,44,100
289612,756,1980,5,20,10,44,192
72868,756,1980,3,20,10,44,100
45791,756,1980,1,20,10,44,210
84601,756,1980,4,20,10,44,210
259799,756,1980,3,20,10,44,100
37422,756,1980,2,20,10,44,210
139875,756,1980,5,20,10,44,210
78657,756,1980,7,20,10,44,192
245721,756,1980,3,20,10,44,210
179562,756,1980,1,20,10,44,100
301898,756,1980,4,20,10,44,100
67681,756,1980,5,20,10,44,100
52868,756,1980,1,20,10,44,223
80349,756,1980,4,20,10,44,100
72397,756,1980,2,20,10,44,210
276543,756,1980,3,20,10,44,100
48697,756,1980,5,20,10,44,210
303501,756,1980,3,20,10,44,210
196448,756,1980,5,20,10,44,210
158352,756,1980,3,20,10,44,210
190439,756,1980,2,20,10,44,100
187630,756,1980,2,20,10,44,100
57162,756,1980,6,20,10,44,210
206446,756,1980,4,20,10,44,210
212970,756,1980,4,20,10,44,100
2694,756,1980,4,20,10,44,100
218468,756,1980,2,20,10,44,210
51844,756,1980,3,20,10,44,210
85551,756,1980,3,20,10,44,210
207607,756,1980,4,20,10,44,210
138601,756,1980,4,20,10,44,210
140392,756,1980,5,20,10,44,100
142105,756,1980,2,20,10,44,100
213467,756,1980,3,20,10,44,100
146113,756,1980,2,20,10,44,210
307335,756,1980,3,20,10,44,210
64484,756,1980,4,20,10,44,100
258506,756,1980,3,20,10,44,100
210592,756,1980,3,20,10,44,100
245513,756,1980,4,20,10,44,210
99702,756,1980,5,20,10,44,100
282180,756,1980,3,20,10,44,210
90180,756,1980,2,20,10,44,210
48576,756,1980,3,20,10,44,210
183501,756,1980,3,20,10,44,100
188666,756,1980,13,20,10,44,100
66192,756,1980,6,20,10,44,210
20592,756,1980,2,20,10,44,210
311594,756,1980,3,20,21,44,0
77894,756,1980,3,20,10,44,210
7704,756,1980,3,20,10,44,223
112689,756,1980,6,20,10,44,100
5347,756,1980,4,20,10,44,100
156344,756,1980,3,20,10,44,210
174073,756,1980,2,20,10,44,100
15805,756,1980,4,20,10,44,210
247495,756,1980,4,20,10,44,210
13191,756,1980,4,20,10,44,210
63112,756,1980,3,20,10,44,100
158545,756,1980,2,20,10,44,192
84304,756,1980,2,20,10,44,210
47181,756,1980,2,20,10,44,210
237613,756,1980,3,20,10,44,210
282266,756,1980,4,20,10,44,210
50878,756,1980,4,20,10,44,223
249623,756,1980,4,20,10,44,210
108762,756,1980,4,20,10,44,210
40568,756,1980,4,20,10,44,100
286873,756,1980,4,20,10,44,210
65114,756,1980,4,20,10,44,192
185306,756,1980,2,20,10,44,210
115183,756,1980,4,20,10,44,100
69346,756,1980,5,20,10,44,100
77439,756,1980,4,20,10,44,210
82392,756,1980,4,20,10,44,210
137337,756,1980,2,20,10,44,100
108340,756,1980,7,20,10,44,100
36002,756,1980,2,20,10,44,210
230359,756,1980,4,20,10,44,100
1412,756,1980,5,20,10,44,251
32263,756,1980,4,20,10,44,223
17451,756,1980,5,20,10,44,100
255173,756,1980,2,20,10,44,100
266322,756,1980,2,20,10,44,210
68843,756,1980,5,20,10,44,210
185212,756,1980,4,20,10,44,210
53113,756,1980,3,20,10,44,210
191026,756,1980,5,20,10,44,100
303708,756,1980,5,20,10,44,210
187741,756,1980,5,20,10,44,100
298534,756,1980,5,20,10,44,210
188358,756,1980,3,20,10,44,100
60906,756,1980,1,20,10,44,210
84120,756,1980,2,20,10,44,100
223090,756,1980,2,20,10,44,100
309557,756,1980,2,20,22,44,0
229872,756,1980,5,20,10,44,100
111941,756,1980,4,20,10,44,210
161981,756,1980,2,20,10,44,100
137277,756,1980,3,20,10,44,210
29298,756,1980,3,20,10,44,223
270616,756,1980,4,20,10,44,210
174754,756,1980,3,20,10,44,210
20956,756,1980,5,20,10,44,100
148956,756,1980,1,20,10,44,210
296671,756,1980,2,20,10,44,210
281434,756,1980,2,20,10,44,210
256375,756,1980,2,20,10,44,210
33842,756,1980,4,20,10,44,210
276455,756,1980,2,20,10,44,210
223261,756,1980,5,20,10,44,100
123188,756,1980,1,20,10,44,210
124057,756,1980,3,20,10,44,210
181649,756,1980,2,20,10,44,100
4547,756,1980,4,20,10,44,223
126418,756,1980,5,20,10,44,100
288621,756,1980,3,20,10,44,210
170612,756,1980,4,20,10,44,100
15780,756,1980,3,20,10,44,100
311030,756,1980,5,20,21,44,0
204942,756,1980,3,20,10,44,100
196559,756,1980,1,20,10,44,210
249920,756,1980,3,20,10,44,210
34340,756,1980,5,20,10,44,210
93202,756,1980,2,20,10,44,210
198205,756,1980,5,20,10,44,210
185681,756,1980,5,20,10,44,100
221221,756,1980,6,20,10,44,100
239945,756,1980,2,20,10,44,192
150144,756,1980,3,20,10,44,210
197671,756,1980,4,20,10,44,210
275757,756,1980,6,20,10,44,210
142860,756,1980,2,20,10,44,100
242177,756,1980,4,20,10,44,210
88006,756,1980,4,20,10,44,100
236383,756,1980,4,20,10,44,100
147258,756,1980,2,20,10,44,210
216627,756,1980,7,20,10,44,100
154056,756,1980,4,20,10,44,210
242888,756,1980,3,20,10,44,210
152377,756,1980,3,20,10,44,210
21480,756,1980,3,20,10,44,210
169655,756,1980,5,20,10,44,210
311868,756,1980,2,20,22,44,0
187855,756,1980,3,20,10,44,210
99639,756,1980,8,20,10,44,100
119832,756,1980,3,20,10,44,210
32064,756,1980,3,20,10,44,210
263211,756,1980,7,20,10,44,100
68177,756,1980,4,20,10,44,210
244443,756,1980,4,20,10,44,210
41623,756,1980,4,20,10,44,210
115544,756,1980,2,20,10,44,100
114648,756,1980,7,20,10,44,210
219617,756,1980,4,20,10,44,210
95707,756,1980,5,20,10,44,210
314019,756,1980,1,20,22,44,0
278511,756,1980,7,20,10,44,100
156017,756,1980,3,20,10,44,210
