Unnamed: 0,country,year,persons,hhwt,gq,regionw,ownershipd
176097,214,1981,14,6,10,21,210
122635,214,1981,6,7,10,21,110
473799,214,1981,6,11,10,21,110
169976,214,1981,6,7,10,21,110
165698,214,1981,2,6,10,21,120
373730,214,1981,7,11,10,21,110
33085,214,1981,8,22,10,21,120
278548,214,1981,3,11,10,21,110
244908,214,1981,15,11,10,21,110
271791,214,1981,5,10,10,21,110
401349,214,1981,4,3,10,21,210
150314,214,1981,11,2,10,21,140
354194,214,1981,10,15,10,21,110
200586,214,1981,10,3,10,21,110
291906,214,1981,5,2,10,21,110
29179,214,1981,9,22,10,21,210
92968,214,1981,7,3,10,21,110
413656,214,1981,12,10,10,21,110
173500,214,1981,8,5,10,21,110
236503,214,1981,10,10,10,21,110
199003,214,1981,9,2,10,21,110
475502,214,1981,7,12,10,21,110
360574,214,1981,12,16,10,21,110
473851,214,1981,3,11,10,21,110
354954,214,1981,4,15,10,21,110
229295,214,1981,2,10,10,21,290
285879,214,1981,5,2,10,21,110
373843,214,1981,6,11,10,21,110
409175,214,1981,4,10,10,21,110
395396,214,1981,11,16,10,21,140
102979,214,1981,6,8,10,21,140
286291,214,1981,1,1,10,21,140
457783,214,1981,2,9,10,21,110
394537,214,1981,7,12,10,21,110
60957,214,1981,7,23,10,21,110
299744,214,1981,5,6,10,21,140
127169,214,1981,3,2,10,21,110
383426,214,1981,4,12,10,21,110
468301,214,1981,7,6,10,21,140
169204,214,1981,6,7,10,21,110
284206,214,1981,6,1,10,21,110
248650,214,1981,8,16,10,21,110
300441,214,1981,12,6,10,21,110
409634,214,1981,6,10,10,21,210
99126,214,1981,10,3,10,21,110
242825,214,1981,10,11,10,21,110
269173,214,1981,7,4,10,21,110
322094,214,1981,5,2,10,21,110
284449,214,1981,9,1,10,21,110
65815,214,1981,5,16,10,21,110
317535,214,1981,5,15,10,21,110
38807,214,1981,3,22,10,21,210
177348,214,1981,13,6,10,21,210
340379,214,1981,8,15,10,21,110
278361,214,1981,5,11,10,21,110
404389,214,1981,6,3,10,21,110
47418,214,1981,15,16,10,21,110
139035,214,1981,4,17,10,21,110
281588,214,1981,15,1,10,21,110
351926,214,1981,5,15,10,21,110
468036,214,1981,7,6,10,21,140
393061,214,1981,4,12,10,21,230
275901,214,1981,5,4,10,21,110
196927,214,1981,8,3,10,21,210
117953,214,1981,7,12,10,21,140
411175,214,1981,10,10,10,21,110
121509,214,1981,7,2,10,21,210
156615,214,1981,3,10,10,21,110
433591,214,1981,9,15,10,21,110
65853,214,1981,6,16,10,21,210
399675,214,1981,14,16,10,21,110
332427,214,1981,9,2,10,21,110
140158,214,1981,7,18,10,21,110
40965,214,1981,8,22,10,21,110
175146,214,1981,3,6,10,21,210
161506,214,1981,4,6,10,21,210
131062,214,1981,15,2,10,21,110
85187,214,1981,3,6,10,21,110
350411,214,1981,10,18,10,21,110
41675,214,1981,10,22,10,21,110
181902,214,1981,7,14,10,21,110
383662,214,1981,4,8,10,21,210
177312,214,1981,9,6,10,21,210
133434,214,1981,3,13,10,21,110
128583,214,1981,7,8,10,21,110
109738,214,1981,5,10,10,21,120
71929,214,1981,8,23,10,21,110
357316,214,1981,4,16,10,21,110
437131,214,1981,9,24,10,21,210
169499,214,1981,3,7,10,21,110
125415,214,1981,11,2,10,21,110
87412,214,1981,13,6,10,21,140
235603,214,1981,11,10,10,21,110
128150,214,1981,9,8,10,21,110
457050,214,1981,6,9,10,21,110
422417,214,1981,8,15,10,21,110
244397,214,1981,6,16,10,21,110
233283,214,1981,15,10,10,21,110
64621,214,1981,13,16,10,21,110
303188,214,1981,4,7,10,21,210
353135,214,1981,5,15,10,21,110
92845,214,1981,6,3,10,21,210
353106,214,1981,3,15,10,21,110
144993,214,1981,11,18,10,21,110
149148,214,1981,3,2,10,21,110
154234,214,1981,4,2,10,21,210
232172,214,1981,6,10,10,21,110
145251,214,1981,8,14,10,21,110
221545,214,1981,9,5,10,21,140
198606,214,1981,7,2,10,21,110
449320,214,1981,7,1,10,21,110
191227,214,1981,9,2,10,21,110
369148,214,1981,12,7,10,21,110
439491,214,1981,10,15,10,21,110
344388,214,1981,8,15,10,21,110
69496,214,1981,6,16,10,21,140
19586,214,1981,5,22,10,21,210
436442,214,1981,11,15,10,21,110
402260,214,1981,10,3,10,21,110
126925,214,1981,5,2,10,21,110
259006,214,1981,6,3,10,21,110
468443,214,1981,8,6,10,21,140
34087,214,1981,5,22,10,21,110
260263,214,1981,4,3,10,21,110
25400,214,1981,4,22,10,21,210
230596,214,1981,13,10,10,21,110
363946,214,1981,6,16,10,21,110
286835,214,1981,9,1,10,21,110
211405,214,1981,3,17,10,21,140
234327,214,1981,10,10,10,21,140
98780,214,1981,3,3,10,21,290
358352,214,1981,5,19,10,21,210
425907,214,1981,5,23,10,21,210
255323,214,1981,6,11,10,21,110
413135,214,1981,6,10,10,21,110
40492,214,1981,10,22,10,21,120
283027,214,1981,7,1,10,21,140
172043,214,1981,7,21,10,21,110
474778,214,1981,4,11,10,21,110
116084,214,1981,11,12,10,21,290
427632,214,1981,6,23,10,21,110
442923,214,1981,8,15,10,21,110
102219,214,1981,8,8,10,21,140
67179,214,1981,7,16,10,21,120
395746,214,1981,6,12,10,21,120
466264,214,1981,1,11,10,21,140
257555,214,1981,9,3,10,21,210
411032,214,1981,4,10,10,21,110
339156,214,1981,4,18,10,21,120
31149,214,1981,7,22,10,21,210
109870,214,1981,3,10,10,21,140
339912,214,1981,18,18,10,21,110
412892,214,1981,9,10,10,21,110
411375,214,1981,6,10,10,21,110
175696,214,1981,6,6,10,21,110
394166,214,1981,9,12,10,21,210
260193,214,1981,5,3,10,21,110
407738,214,1981,8,10,10,21,110
277786,214,1981,7,10,10,21,110
398318,214,1981,8,16,10,21,140
143887,214,1981,5,13,10,21,110
83250,214,1981,5,15,10,21,110
442828,214,1981,5,24,10,21,110
382270,214,1981,8,12,10,21,110
17312,214,1981,1,22,10,21,210
45635,214,1981,7,16,10,21,110
99536,214,1981,4,3,10,21,110
20493,214,1981,11,22,10,21,110
36314,214,1981,3,22,10,21,210
175536,214,1981,8,6,10,21,110
136259,214,1981,5,13,10,21,110
34284,214,1981,8,22,10,21,210
471909,214,1981,9,6,10,21,110
51898,214,1981,14,22,10,21,110
100148,214,1981,7,3,10,21,110
448832,214,1981,9,1,10,21,110
122171,214,1981,5,7,10,21,110
270560,214,1981,4,4,10,21,110
52756,214,1981,9,22,10,21,120
118530,214,1981,15,12,10,21,110
234860,214,1981,5,10,10,21,110
454669,214,1981,9,2,10,21,110
213359,214,1981,3,15,10,21,110
97401,214,1981,9,8,10,21,110
62354,214,1981,4,23,10,21,210
328714,214,1981,5,15,10,21,110
23554,214,1981,7,22,10,21,120
470054,214,1981,1,6,10,21,110
242286,214,1981,5,11,10,21,110
298261,214,1981,9,25,10,21,110
427544,214,1981,6,23,10,21,120
287699,214,1981,23,2,10,21,140
89138,214,1981,6,6,10,21,110
108830,214,1981,7,10,10,21,110
173158,214,1981,5,7,10,21,110
405738,214,1981,7,3,10,21,210
440801,214,1981,10,15,10,21,110
81535,214,1981,4,6,10,21,210
340632,214,1981,7,15,10,21,110
209236,214,1981,7,7,10,21,110
379600,214,1981,10,8,10,21,110
25094,214,1981,6,22,10,21,210
273384,214,1981,8,10,10,21,110
438604,214,1981,11,15,10,21,110
305980,214,1981,8,10,10,21,110
23108,214,1981,6,22,10,21,110
391099,214,1981,1,11,10,21,210
225647,214,1981,5,10,10,21,110
41806,214,1981,2,22,10,21,110
10737,214,1981,6,22,10,21,210
168308,214,1981,9,21,10,21,120
165363,214,1981,10,6,10,21,110
427086,214,1981,4,23,10,21,120
118705,214,1981,8,12,10,21,110
35667,214,1981,6,22,10,21,210
268153,214,1981,5,4,10,21,110
452234,214,1981,6,2,10,21,110
407392,214,1981,5,10,10,21,110
45547,214,1981,12,16,10,21,110
363321,214,1981,9,16,10,21,110
475134,214,1981,2,12,10,21,110
23676,214,1981,7,22,10,21,110
130022,214,1981,10,8,10,21,110
306252,214,1981,6,11,10,21,110
254948,214,1981,11,11,10,21,110
145013,214,1981,2,18,10,21,110
187388,214,1981,12,15,10,21,110
112260,214,1981,7,11,10,21,110
453309,214,1981,7,2,10,21,230
290791,214,1981,7,2,10,21,110
347011,214,1981,14,18,10,21,210
472437,214,1981,2,11,10,21,110
94200,214,1981,7,3,10,21,110
268538,214,1981,6,22,10,21,110
77421,214,1981,9,6,10,21,110
139273,214,1981,20,17,10,21,110
381916,214,1981,11,12,10,21,110
170293,214,1981,2,7,10,21,210
386442,214,1981,5,12,10,21,110
303408,214,1981,11,25,10,21,120
249713,214,1981,5,16,10,21,210
383273,214,1981,8,12,10,21,110
191210,214,1981,8,2,10,21,110
340716,214,1981,6,15,10,21,110
135781,214,1981,6,13,10,21,110
248183,214,1981,5,16,10,21,110
19860,214,1981,2,22,10,21,290
219580,214,1981,8,16,10,21,110
218034,214,1981,10,15,10,21,210
144569,214,1981,8,18,10,21,110
258728,214,1981,7,3,10,21,110
253626,214,1981,10,11,10,21,110
1867,214,1981,6,22,10,21,110
299473,214,1981,3,6,10,21,210
223173,214,1981,7,15,10,21,210
457426,214,1981,2,9,10,21,120
445901,214,1981,8,15,10,21,110
405431,214,1981,10,3,10,21,110
37218,214,1981,4,22,10,21,210
224335,214,1981,11,10,10,21,110
49698,214,1981,2,16,10,21,110
160087,214,1981,6,6,10,21,110
147297,214,1981,7,18,10,21,110
269520,214,1981,7,4,10,21,120
463786,214,1981,11,5,10,21,210
413171,214,1981,9,10,10,21,110
285529,214,1981,11,2,10,21,120
73310,214,1981,15,16,10,21,110
410087,214,1981,2,10,10,21,110
276700,214,1981,1,4,10,21,210
235956,214,1981,4,10,10,21,110
225587,214,1981,6,10,10,21,110
84147,214,1981,3,6,10,21,110
37014,214,1981,3,22,10,21,210
157616,214,1981,12,10,10,21,290
340865,214,1981,11,15,10,21,110
310724,214,1981,8,15,10,21,110
369049,214,1981,10,7,10,21,110
449376,214,1981,1,1,10,21,210
226768,214,1981,2,16,10,21,110
31580,214,1981,8,22,10,21,110
341784,214,1981,5,15,10,21,110
137942,214,1981,8,17,10,21,110
69085,214,1981,3,16,10,21,140
88257,214,1981,7,6,10,21,140
122867,214,1981,6,8,10,21,110
65788,214,1981,5,16,10,21,110
42956,214,1981,7,22,10,21,210
107097,214,1981,6,10,10,21,110
282053,214,1981,13,1,10,21,210
448776,214,1981,3,8,10,21,110
208693,214,1981,3,7,10,21,120
58576,214,1981,3,23,10,21,210
54826,214,1981,10,22,10,21,110
136604,214,1981,10,13,10,21,140
3751,214,1981,5,22,10,21,210
204656,214,1981,6,3,10,21,110
255403,214,1981,8,11,10,21,110
26091,214,1981,2,22,10,21,120
58429,214,1981,7,23,10,21,110
66270,214,1981,2,16,10,21,210
101696,214,1981,11,8,10,21,110
427790,214,1981,2,23,10,21,230
80043,214,1981,6,6,10,21,110
100631,214,1981,18,3,10,21,110
437174,214,1981,7,24,10,21,210
350230,214,1981,1,18,10,21,210
178112,214,1981,6,6,10,21,110
110883,214,1981,8,11,10,21,110
57068,214,1981,5,22,10,21,110
450747,214,1981,7,2,10,21,110
290724,214,1981,7,2,10,21,110
400724,214,1981,1,17,10,21,290
474713,214,1981,5,11,10,21,110
46047,214,1981,4,16,10,21,140
171913,214,1981,10,21,10,21,110
277301,214,1981,4,4,10,21,110
459527,214,1981,2,2,10,21,110
305720,214,1981,3,10,10,21,110
404789,214,1981,2,3,10,21,210
294009,214,1981,13,6,10,21,110
81125,214,1981,9,14,10,21,110
223713,214,1981,8,16,10,21,120
186703,214,1981,2,6,10,21,210
21138,214,1981,6,22,10,21,140
144600,214,1981,5,18,10,21,110
91893,214,1981,4,3,10,21,140
265854,214,1981,12,22,10,21,110
166172,214,1981,11,6,10,21,110
9788,214,1981,11,22,10,21,210
223823,214,1981,8,10,10,21,110
229477,214,1981,7,10,10,21,110
77655,214,1981,7,6,10,21,120
305236,214,1981,8,25,10,21,140
472911,214,1981,5,11,10,21,110
288040,214,1981,4,2,10,21,140
434666,214,1981,6,15,10,21,110
70498,214,1981,4,23,10,21,110
364119,214,1981,13,16,10,21,110
105292,214,1981,10,3,10,21,140
157263,214,1981,7,10,10,21,110
292264,214,1981,20,2,10,21,110
392594,214,1981,6,12,10,21,210
328453,214,1981,6,14,10,21,110
121598,214,1981,10,2,10,21,210
12306,214,1981,6,22,10,21,210
340850,214,1981,5,15,10,21,110
132315,214,1981,11,8,10,21,140
283775,214,1981,11,1,10,21,210
326369,214,1981,14,14,10,21,110
192054,214,1981,11,2,10,21,110
302236,214,1981,5,7,10,21,110
384500,214,1981,7,8,10,21,110
73340,214,1981,8,16,10,21,110
101992,214,1981,8,8,10,21,110
381372,214,1981,7,12,10,21,110
68740,214,1981,7,16,10,21,140
387120,214,1981,6,12,10,21,110
301836,214,1981,10,7,10,21,120
164040,214,1981,3,6,10,21,110
142790,214,1981,8,18,10,21,110
160332,214,1981,6,6,10,21,110
342257,214,1981,6,15,10,21,110
318541,214,1981,4,11,10,21,110
218302,214,1981,2,15,10,21,210
7442,214,1981,8,22,10,21,110
199542,214,1981,9,3,10,21,110
44097,214,1981,9,22,10,21,140
280400,214,1981,8,5,10,21,110
201704,214,1981,13,2,10,21,110
207082,214,1981,8,7,10,21,230
370844,214,1981,9,11,10,21,110
4744,214,1981,6,22,10,21,110
329812,214,1981,17,2,10,21,110
438064,214,1981,5,15,10,21,110
66332,214,1981,8,16,10,21,110
100028,214,1981,5,8,10,21,110
331146,214,1981,6,2,10,21,110
329477,214,1981,6,15,10,21,110
