Unnamed: 0,country,year,persons,hhwt,gq,regionw,ownershipd
483094,704,1989,6,54.2,10,34,100
2303226,704,1989,5,4.61,10,34,999
2428863,704,1989,7,40.46,10,34,100
566116,704,1989,7,16.77,10,34,999
1359045,704,1989,5,11.28,10,34,100
128892,704,1989,7,21.38,10,34,100
242925,704,1989,5,35.39,10,34,100
2519862,704,1989,6,91.1,10,34,999
957483,704,1989,6,16.45,10,34,100
2370191,704,1989,6,15.1,10,34,999
2327681,704,1989,6,14.34,10,34,999
1337501,704,1989,4,6.73,10,34,999
1562977,704,1989,6,17.16,10,34,999
717839,704,1989,6,31.01,10,34,100
429859,704,1989,11,39.0,10,34,999
852221,704,1989,5,13.77,10,34,999
2603683,704,1989,6,11.51,10,34,999
1757841,704,1989,7,11.85,10,34,100
2513221,704,1989,5,91.1,10,34,999
58285,704,1989,9,23.38,10,34,211
2005879,704,1989,7,9.4,10,34,999
466393,704,1989,5,11.71,10,34,100
609038,704,1989,7,5.58,20,34,211
2271211,704,1989,3,8.02,10,34,999
649058,704,1989,4,41.29,10,34,999
1781996,704,1989,9,37.99,10,34,100
955328,704,1989,4,16.45,10,34,100
531606,704,1989,5,6.44,10,34,100
1853799,704,1989,4,19.62,10,34,999
1496769,704,1989,10,12.28,10,34,100
272320,704,1989,4,48.55,10,34,999
358954,704,1989,5,13.1,10,34,999
859538,704,1989,5,5.5,10,34,999
1003538,704,1989,3,27.78,20,34,999
2434846,704,1989,6,13.16,10,34,100
775563,704,1989,6,5.3,10,34,999
140629,704,1989,4,21.38,10,34,100
129713,704,1989,4,21.38,10,34,100
204489,704,1989,6,36.42,10,34,100
2571956,704,1989,6,39.79,10,34,290
2088117,704,1989,2,8.97,10,34,999
866837,704,1989,5,13.77,10,34,999
2364584,704,1989,12,6.23,20,34,999
1351920,704,1989,4,21.82,10,34,999
1988641,704,1989,5,9.4,10,34,999
1102626,704,1989,11,38.95,10,34,999
1520656,704,1989,6,12.28,10,34,999
338693,704,1989,3,13.1,10,34,999
337381,704,1989,4,13.1,10,34,999
